,id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,BlackLatinoMale,African-American,Hispanic,Caucasian,Native American,Asian,Other,y
4677,7148,0,45,1,1,0,7,0,0,8,7,0,5,0,8,1,0,1,0,0,0,0,0
2648,4037,0,24,-1,2,0,8,0,0,3,8,1,5,0,3,0,0,0,1,0,0,0,1
3224,4936,1,26,0,0,0,2,0,0,3,2,-1,2,-1,3,0,1,0,0,0,0,0,1
740,1127,0,23,-1,0,0,2,0,0,0,2,-1,4,-1,0,1,1,0,0,0,0,0,0
609,926,0,28,0,0,0,7,0,0,5,7,0,7,0,5,1,1,0,0,0,0,0,1
2097,3204,0,21,-1,5,1,7,0,0,1,7,0,8,1,1,0,0,0,0,0,0,1,0
2663,4063,0,28,0,2,0,4,0,0,4,4,-1,2,-1,4,0,0,0,1,0,0,0,1
1112,1701,0,22,-1,0,0,8,0,0,3,8,1,7,0,3,1,1,0,0,0,0,0,1
6653,10145,1,44,0,1,0,1,0,0,0,1,-1,1,-1,0,0,0,1,0,0,0,0,0
3096,4721,0,23,-1,0,0,5,0,0,2,5,0,8,1,2,1,1,0,0,0,0,0,1
5426,8265,0,44,0,0,0,3,0,0,0,3,-1,3,-1,0,1,1,0,0,0,0,0,0
3768,5753,0,30,0,2,0,4,0,0,0,4,-1,5,0,0,0,0,0,1,0,0,0,0
3406,5204,1,31,0,0,0,8,2,0,10,8,1,4,-1,10,0,1,0,0,0,0,0,0
1103,1688,0,24,-1,0,0,8,0,0,4,8,1,5,0,4,1,1,0,0,0,0,0,1
3100,4726,1,58,1,5,0,1,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,1,0
6604,10068,0,22,-1,2,0,4,0,1,0,4,-1,5,0,0,0,0,0,1,0,0,0,0
5181,7901,0,25,0,2,0,7,0,0,6,7,0,5,0,6,0,0,0,1,0,0,0,1
4595,7027,0,49,1,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,1
6860,10451,1,29,0,0,0,4,0,0,5,4,-1,5,0,5,0,1,0,0,0,0,0,1
2279,3468,0,35,0,0,0,10,0,0,3,10,1,10,1,3,1,1,0,0,0,0,0,1
4974,7572,0,50,1,2,0,6,0,0,9,6,0,4,-1,9,0,0,0,1,0,0,0,1
5152,7848,1,21,-1,2,0,5,0,0,0,5,0,6,0,0,0,0,0,1,0,0,0,0
510,781,0,48,1,5,0,5,0,0,12,5,0,4,-1,12,0,0,0,0,0,0,1,0
3121,4766,0,26,0,2,0,9,0,0,2,9,1,3,-1,2,0,0,0,1,0,0,0,1
1504,2303,1,41,0,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
291,428,0,46,1,2,0,4,0,0,3,4,-1,2,-1,3,0,0,0,1,0,0,0,0
3854,5883,1,29,0,2,0,7,0,0,2,7,0,4,-1,2,0,0,0,1,0,0,0,1
4055,6179,0,44,0,2,0,6,0,0,6,6,0,2,-1,6,0,0,0,1,0,0,0,1
6766,10319,0,43,0,0,0,1,0,0,3,1,-1,1,-1,3,1,1,0,0,0,0,0,1
6567,10018,1,24,-1,0,0,5,0,0,0,5,0,4,-1,0,0,1,0,0,0,0,0,0
6336,9667,0,22,-1,2,0,4,0,0,1,4,-1,5,0,1,0,0,0,1,0,0,0,1
2286,3481,1,27,0,0,0,4,0,0,2,4,-1,3,-1,2,0,1,0,0,0,0,0,1
5765,8783,0,57,1,0,0,7,0,0,11,7,0,3,-1,11,1,1,0,0,0,0,0,1
3627,5542,1,30,0,0,0,2,0,0,0,2,-1,2,-1,0,0,1,0,0,0,0,0,0
1930,2929,0,22,-1,2,0,3,0,0,0,3,-1,5,0,0,0,0,0,1,0,0,0,0
5908,9012,0,79,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
4911,7478,0,36,0,0,0,6,0,0,4,6,0,2,-1,4,1,1,0,0,0,0,0,1
3282,5022,0,59,1,0,0,4,0,0,8,4,-1,2,-1,8,1,1,0,0,0,0,0,0
4779,7289,0,26,0,0,0,10,0,0,20,10,1,10,1,20,1,1,0,0,0,0,0,1
2704,4126,0,30,0,0,0,2,0,0,0,2,-1,2,-1,0,1,1,0,0,0,0,0,1
4364,6657,1,40,0,0,0,7,0,0,15,7,0,6,0,15,0,1,0,0,0,0,0,1
2399,3659,0,66,1,2,0,1,0,0,1,1,-1,2,-1,1,0,0,0,1,0,0,0,0
6584,10043,1,49,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
2692,4108,0,41,0,0,0,9,0,0,25,9,1,9,1,25,1,1,0,0,0,0,0,1
1021,1566,0,56,1,0,0,3,0,0,8,3,-1,3,-1,8,1,1,0,0,0,0,0,0
5365,8179,0,21,-1,2,0,4,0,0,0,4,-1,6,0,0,0,0,0,1,0,0,0,1
3061,4673,0,25,0,0,0,8,0,1,1,8,1,8,1,1,1,1,0,0,0,0,0,0
5947,9077,0,23,-1,2,0,7,0,1,10,7,0,6,0,10,0,0,0,1,0,0,0,0
1193,1830,0,20,-1,0,0,10,0,0,0,10,1,10,1,0,1,1,0,0,0,0,0,1
1649,2517,0,44,0,0,0,3,0,0,9,3,-1,1,-1,9,1,1,0,0,0,0,0,0
3938,6002,1,35,0,0,0,2,0,0,0,2,-1,1,-1,0,0,1,0,0,0,0,0,0
1343,2063,0,21,-1,1,0,9,0,2,1,9,1,8,1,1,1,0,1,0,0,0,0,0
3897,5946,0,24,-1,1,0,2,0,0,0,2,-1,3,-1,0,1,0,1,0,0,0,0,0
4127,6297,1,25,0,2,0,7,0,0,6,7,0,4,-1,6,0,0,0,1,0,0,0,0
454,688,0,27,0,0,0,8,0,0,13,8,1,9,1,13,1,1,0,0,0,0,0,1
2556,3902,0,26,0,2,0,4,0,0,5,4,-1,4,-1,5,0,0,0,1,0,0,0,0
6477,9877,0,22,-1,2,0,5,0,3,1,5,0,5,0,1,0,0,0,1,0,0,0,1
6127,9339,0,29,0,2,0,2,0,0,1,2,-1,2,-1,1,0,0,0,1,0,0,0,1
1926,2925,0,62,1,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0
6129,9343,0,29,0,0,0,9,0,0,8,9,1,4,-1,8,1,1,0,0,0,0,0,0
659,1004,0,23,-1,1,0,6,0,0,2,6,0,4,-1,2,1,0,1,0,0,0,0,1
2189,3343,0,20,-1,0,1,3,0,0,1,3,-1,7,0,1,1,1,0,0,0,0,0,1
1526,2338,0,59,1,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0
6735,10273,0,28,0,0,0,3,0,0,2,3,-1,3,-1,2,1,1,0,0,0,0,0,0
1981,3009,0,56,1,1,0,4,0,0,8,4,-1,3,-1,8,1,0,1,0,0,0,0,0
400,604,0,22,-1,0,0,9,0,1,0,9,1,7,0,0,1,1,0,0,0,0,0,1
4583,7008,0,45,1,0,1,8,0,0,12,8,1,6,0,12,1,1,0,0,0,0,0,1
704,1068,1,60,1,2,0,3,0,0,9,3,-1,1,-1,9,0,0,0,1,0,0,0,1
3983,6078,1,28,0,2,0,2,0,0,0,2,-1,2,-1,0,0,0,0,1,0,0,0,0
1016,1559,0,24,-1,2,1,4,2,0,3,4,-1,5,0,3,0,0,0,1,0,0,0,0
3263,4991,0,58,1,0,0,3,0,0,10,3,-1,2,-1,10,1,1,0,0,0,0,0,1
5912,9020,0,30,0,2,0,5,1,0,4,5,0,2,-1,4,0,0,0,1,0,0,0,1
959,1472,0,38,0,2,0,1,0,0,2,1,-1,1,-1,2,0,0,0,1,0,0,0,0
5949,9080,0,37,0,2,0,1,0,0,2,1,-1,1,-1,2,0,0,0,1,0,0,0,1
1148,1756,1,56,1,2,0,2,0,0,1,2,-1,1,-1,1,0,0,0,1,0,0,0,1
529,810,0,25,0,0,0,3,1,0,1,3,-1,3,-1,1,1,1,0,0,0,0,0,1
6661,10163,0,22,-1,0,0,6,0,0,4,6,0,5,0,4,1,1,0,0,0,0,0,0
2972,4534,1,32,0,0,0,2,0,0,0,2,-1,1,-1,0,0,1,0,0,0,0,0,0
4874,7425,0,24,-1,0,0,2,0,0,0,2,-1,3,-1,0,1,1,0,0,0,0,0,0
184,277,0,47,1,0,0,8,0,0,23,8,1,1,-1,23,1,1,0,0,0,0,0,1
3438,5259,0,50,1,1,0,5,0,0,9,5,0,6,0,9,1,0,1,0,0,0,0,1
2698,4119,0,56,1,2,0,6,0,0,7,6,0,8,1,7,0,0,0,1,0,0,0,1
3772,5757,0,28,0,0,0,2,0,0,1,2,-1,3,-1,1,1,1,0,0,0,0,0,0
6368,9722,0,24,-1,2,0,6,0,0,1,6,0,4,-1,1,0,0,0,1,0,0,0,1
2031,3094,0,31,0,0,0,10,0,0,13,10,1,9,1,13,1,1,0,0,0,0,0,1
5545,8447,0,30,0,5,0,9,0,0,13,9,1,5,0,13,0,0,0,0,0,0,1,1
616,943,0,29,0,2,0,2,0,0,2,2,-1,2,-1,2,0,0,0,1,0,0,0,1
30,40,0,33,0,0,0,10,0,0,0,10,1,6,0,0,1,1,0,0,0,0,0,1
641,978,0,30,0,0,0,2,0,0,0,2,-1,2,-1,0,1,1,0,0,0,0,0,0
642,979,0,24,-1,2,0,10,0,0,1,10,1,9,1,1,0,0,0,1,0,0,0,1
5163,7868,1,37,0,0,0,3,0,0,0,3,-1,2,-1,0,0,1,0,0,0,0,0,0
3512,5372,1,29,0,0,0,2,0,0,0,2,-1,2,-1,0,0,1,0,0,0,0,0,0
3755,5733,0,24,-1,0,0,3,0,0,0,3,-1,4,-1,0,1,1,0,0,0,0,0,0
3108,4747,0,34,0,0,0,7,0,0,12,7,0,6,0,12,1,1,0,0,0,0,0,0
581,887,0,30,0,0,0,6,0,1,5,6,0,6,0,5,1,1,0,0,0,0,0,1
2072,3163,0,39,0,2,0,3,0,0,0,3,-1,3,-1,0,0,0,0,1,0,0,0,0
390,588,0,29,0,0,0,4,0,0,7,4,-1,3,-1,7,1,1,0,0,0,0,0,0
4289,6541,0,19,-1,2,1,9,3,2,5,9,1,9,1,5,0,0,0,1,0,0,0,1
6331,9659,0,25,0,0,0,4,0,0,0,4,-1,4,-1,0,1,1,0,0,0,0,0,0
5068,7712,0,23,-1,0,0,5,0,0,0,5,0,5,0,0,1,1,0,0,0,0,0,0
5971,9115,0,58,1,2,0,7,0,0,7,7,0,3,-1,7,0,0,0,1,0,0,0,1
4849,7391,0,21,-1,0,0,9,0,0,0,9,1,9,1,0,1,1,0,0,0,0,0,1
4438,6774,0,38,0,1,0,2,0,0,2,2,-1,1,-1,2,1,0,1,0,0,0,0,0
5402,8232,1,26,0,0,0,6,0,0,6,6,0,5,0,6,0,1,0,0,0,0,0,1
7130,10883,0,30,0,0,0,4,0,0,3,4,-1,2,-1,3,1,1,0,0,0,0,0,1
4172,6373,0,29,0,0,0,10,0,0,7,10,1,9,1,7,1,1,0,0,0,0,0,1
6430,9808,0,46,1,2,0,5,0,0,2,5,0,2,-1,2,0,0,0,1,0,0,0,0
6539,9970,0,34,0,0,3,7,1,0,13,7,0,2,-1,13,1,1,0,0,0,0,0,1
5105,7768,0,45,1,2,0,1,0,0,1,1,-1,2,-1,1,0,0,0,1,0,0,0,0
1424,2181,0,30,0,0,2,9,0,0,20,9,1,5,0,20,1,1,0,0,0,0,0,1
808,1225,0,24,-1,0,0,1,0,0,1,1,-1,2,-1,1,1,1,0,0,0,0,0,1
5341,8142,0,23,-1,0,0,5,0,1,1,5,0,4,-1,1,1,1,0,0,0,0,0,1
961,1474,1,20,-1,0,0,4,0,0,0,4,-1,6,0,0,0,1,0,0,0,0,0,0
559,855,0,38,0,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,0
4380,6683,1,24,-1,0,0,6,0,0,3,6,0,5,0,3,0,1,0,0,0,0,0,1
2152,3293,1,27,0,2,0,3,0,0,0,3,-1,2,-1,0,0,0,0,1,0,0,0,0
6967,10607,1,21,-1,2,0,5,0,0,0,5,0,6,0,0,0,0,0,1,0,0,0,1
6513,9926,0,30,0,2,0,10,0,0,11,10,1,6,0,11,0,0,0,1,0,0,0,1
574,879,0,24,-1,2,0,4,0,0,1,4,-1,6,0,1,0,0,0,1,0,0,0,0
3993,6094,0,30,0,2,0,10,0,1,7,10,1,8,1,7,0,0,0,1,0,0,0,1
7125,10878,0,47,1,1,0,6,0,0,3,6,0,1,-1,3,1,0,1,0,0,0,0,1
314,462,0,27,0,0,0,1,0,0,0,1,-1,2,-1,0,1,1,0,0,0,0,0,0
4598,7030,0,30,0,5,0,1,0,0,1,1,-1,2,-1,1,0,0,0,0,0,0,1,0
2523,3842,0,35,0,1,0,1,0,0,2,1,-1,1,-1,2,1,0,1,0,0,0,0,0
5117,7792,1,25,0,0,0,5,0,0,4,5,0,4,-1,4,0,1,0,0,0,0,0,0
6163,9394,0,29,0,2,0,8,0,0,4,8,1,7,0,4,0,0,0,1,0,0,0,0
7104,10841,0,27,0,0,0,1,0,0,0,1,-1,2,-1,0,1,1,0,0,0,0,0,1
2028,3089,1,23,-1,0,0,4,0,0,0,4,-1,4,-1,0,0,1,0,0,0,0,0,0
2214,3381,0,29,0,0,0,2,0,0,1,2,-1,2,-1,1,1,1,0,0,0,0,0,1
2614,3993,0,41,0,1,0,2,0,0,2,2,-1,2,-1,2,1,0,1,0,0,0,0,0
3550,5429,0,36,0,0,3,10,0,2,19,10,1,6,0,19,1,1,0,0,0,0,0,1
6104,9303,0,30,0,0,0,9,0,0,0,9,1,7,0,0,1,1,0,0,0,0,0,0
1565,2399,0,32,0,1,0,5,0,0,2,5,0,2,-1,2,1,0,1,0,0,0,0,1
3477,5322,0,50,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
2292,3489,1,24,-1,0,0,9,0,0,1,9,1,5,0,1,0,1,0,0,0,0,0,0
2327,3543,1,39,0,2,0,1,0,0,4,1,-1,1,-1,4,0,0,0,1,0,0,0,1
6644,10133,0,35,0,2,0,2,0,0,0,2,-1,2,-1,0,0,0,0,1,0,0,0,0
4486,6850,0,43,0,2,0,9,0,0,0,9,1,3,-1,0,0,0,0,1,0,0,0,1
4421,6747,0,23,-1,0,0,9,0,1,5,9,1,9,1,5,1,1,0,0,0,0,0,1
4763,7266,0,24,-1,2,0,2,0,0,0,2,-1,3,-1,0,0,0,0,1,0,0,0,0
2397,3657,1,26,0,0,0,4,0,0,0,4,-1,3,-1,0,0,1,0,0,0,0,0,0
1985,3019,0,50,1,2,0,2,0,0,0,2,-1,1,-1,0,0,0,0,1,0,0,0,1
4960,7552,0,31,0,1,0,5,0,0,1,5,0,6,0,1,1,0,1,0,0,0,0,1
1160,1777,1,21,-1,0,1,7,2,2,3,7,0,8,1,3,0,1,0,0,0,0,0,0
2450,3732,0,26,0,0,0,1,0,0,1,1,-1,2,-1,1,1,1,0,0,0,0,0,0
4007,6110,1,23,-1,2,0,3,0,0,0,3,-1,3,-1,0,0,0,0,1,0,0,0,0
6921,10541,0,20,-1,2,0,5,0,0,1,5,0,6,0,1,0,0,0,1,0,0,0,1
3585,5476,0,23,-1,5,0,2,0,0,0,2,-1,3,-1,0,0,0,0,0,0,0,1,1
4662,7124,0,36,0,2,0,1,0,0,4,1,-1,1,-1,4,0,0,0,1,0,0,0,1
5403,8235,0,24,-1,0,0,9,0,0,5,9,1,7,0,5,1,1,0,0,0,0,0,1
3702,5657,0,32,0,0,0,9,0,0,7,9,1,9,1,7,1,1,0,0,0,0,0,1
2414,3679,1,47,1,2,0,3,0,0,0,3,-1,1,-1,0,0,0,0,1,0,0,0,1
3673,5609,0,59,1,0,0,6,0,0,22,6,0,6,0,22,1,1,0,0,0,0,0,1
3640,5558,0,25,0,2,0,3,0,0,1,3,-1,4,-1,1,0,0,0,1,0,0,0,0
2641,4028,1,35,0,0,0,4,0,0,0,4,-1,2,-1,0,0,1,0,0,0,0,0,0
1366,2096,0,59,1,2,0,6,0,0,17,6,0,1,-1,17,0,0,0,1,0,0,0,1
2493,3794,0,46,1,0,0,7,0,0,0,7,0,1,-1,0,1,1,0,0,0,0,0,1
6731,10269,0,29,0,2,0,3,0,0,0,3,-1,3,-1,0,0,0,0,1,0,0,0,0
5078,7729,0,39,0,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0
6162,9393,1,27,0,2,0,5,0,0,1,5,0,5,0,1,0,0,0,1,0,0,0,1
4870,7421,0,43,0,2,0,4,0,0,0,4,-1,2,-1,0,0,0,0,1,0,0,0,0
3345,5126,0,43,0,0,0,4,0,0,7,4,-1,3,-1,7,1,1,0,0,0,0,0,0
3375,5166,0,40,0,2,1,9,0,0,9,9,1,6,0,9,0,0,0,1,0,0,0,0
3548,5427,1,43,0,0,0,3,0,0,2,3,-1,1,-1,2,0,1,0,0,0,0,0,0
5690,8673,0,25,0,2,0,2,0,0,0,2,-1,3,-1,0,0,0,0,1,0,0,0,0
1621,2480,0,43,0,0,0,1,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,0,0
1700,2584,0,23,-1,0,0,7,0,0,3,7,0,5,0,3,1,1,0,0,0,0,0,0
1080,1657,0,32,0,0,0,1,0,0,0,1,-1,2,-1,0,1,1,0,0,0,0,0,0
6549,9985,0,42,0,2,0,4,0,0,8,4,-1,4,-1,8,0,0,0,1,0,0,0,0
6564,10013,0,60,1,0,0,4,0,0,15,4,-1,1,-1,15,1,1,0,0,0,0,0,1
5973,9119,0,26,0,0,0,7,1,1,11,7,0,4,-1,11,1,1,0,0,0,0,0,1
1997,3034,1,33,0,0,0,1,0,0,1,1,-1,2,-1,1,0,1,0,0,0,0,0,0
1813,2749,0,42,0,0,0,5,0,0,7,5,0,3,-1,7,1,1,0,0,0,0,0,0
3988,6083,1,28,0,0,0,3,0,0,1,3,-1,3,-1,1,0,1,0,0,0,0,0,1
1377,2110,0,22,-1,0,0,9,3,0,3,9,1,10,1,3,1,1,0,0,0,0,0,0
666,1015,0,37,0,0,0,4,0,0,11,4,-1,2,-1,11,1,1,0,0,0,0,0,0
7072,10784,0,39,0,2,0,2,0,0,0,2,-1,1,-1,0,0,0,0,1,0,0,0,0
5219,7962,1,41,0,0,0,1,0,0,0,1,-1,1,-1,0,0,1,0,0,0,0,0,0
5635,8595,0,47,1,2,0,4,0,0,11,4,-1,3,-1,11,0,0,0,1,0,0,0,0
2569,3924,1,37,0,0,0,6,0,0,13,6,0,3,-1,13,0,1,0,0,0,0,0,0
4237,6470,1,21,-1,0,0,7,0,0,0,7,0,6,0,0,0,1,0,0,0,0,0,1
4651,7109,0,55,1,2,0,5,0,0,0,5,0,1,-1,0,0,0,0,1,0,0,0,0
755,1146,0,26,0,0,0,7,0,0,4,7,0,7,0,4,1,1,0,0,0,0,0,1
561,857,0,28,0,0,8,8,0,1,16,8,1,9,1,16,1,1,0,0,0,0,0,1
622,949,1,19,-1,2,0,10,0,0,2,10,1,7,0,2,0,0,0,1,0,0,0,1
6134,9351,0,54,1,0,0,6,0,0,21,6,0,1,-1,21,1,1,0,0,0,0,0,0
6966,10606,0,25,0,2,0,9,0,0,0,9,1,6,0,0,0,0,0,1,0,0,0,0
2029,3090,0,25,0,0,0,6,0,0,1,6,0,6,0,1,1,1,0,0,0,0,0,0
6672,10179,0,57,1,0,0,1,0,0,2,1,-1,1,-1,2,1,1,0,0,0,0,0,0
6639,10127,0,56,1,2,0,7,0,0,5,7,0,3,-1,5,0,0,0,1,0,0,0,0
2734,4171,0,21,-1,0,0,7,0,0,0,7,0,6,0,0,1,1,0,0,0,0,0,0
966,1483,0,35,0,0,0,1,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,0,0
4528,6920,0,38,0,0,0,6,1,0,10,6,0,2,-1,10,1,1,0,0,0,0,0,0
1188,1822,0,31,0,2,0,3,0,0,2,3,-1,2,-1,2,0,0,0,1,0,0,0,1
5666,8638,0,31,0,0,0,8,0,0,9,8,1,6,0,9,1,1,0,0,0,0,0,1
4070,6202,0,37,0,1,0,1,0,0,4,1,-1,1,-1,4,1,0,1,0,0,0,0,1
551,844,0,58,1,0,0,6,0,0,6,6,0,3,-1,6,1,1,0,0,0,0,0,0
1329,2048,0,21,-1,0,2,10,0,1,2,10,1,9,1,2,1,1,0,0,0,0,0,1
5021,7650,0,41,0,2,0,4,0,0,1,4,-1,2,-1,1,0,0,0,1,0,0,0,1
1312,2020,0,28,0,1,0,7,0,0,11,7,0,7,0,11,1,0,1,0,0,0,0,0
2675,4080,0,23,-1,0,0,5,0,0,0,5,0,6,0,0,1,1,0,0,0,0,0,0
3887,5931,1,28,0,2,0,7,0,0,1,7,0,3,-1,1,0,0,0,1,0,0,0,0
365,543,0,34,0,1,0,5,0,0,2,5,0,2,-1,2,1,0,1,0,0,0,0,1
2457,3742,0,29,0,0,0,8,0,0,6,8,1,6,0,6,1,1,0,0,0,0,0,1
2260,3442,0,29,0,0,0,8,0,0,11,8,1,7,0,11,1,1,0,0,0,0,0,1
1521,2329,0,25,0,0,0,10,4,4,14,10,1,7,0,14,1,1,0,0,0,0,0,1
3344,5123,0,31,0,0,0,3,0,0,3,3,-1,2,-1,3,1,1,0,0,0,0,0,1
6020,9188,0,53,1,1,0,1,0,0,1,1,-1,1,-1,1,1,0,1,0,0,0,0,0
5492,8367,0,30,0,0,0,10,0,0,15,10,1,9,1,15,1,1,0,0,0,0,0,1
5153,7850,0,25,0,1,0,2,1,1,2,2,-1,3,-1,2,1,0,1,0,0,0,0,1
1803,2735,0,29,0,0,0,10,1,0,13,10,1,10,1,13,1,1,0,0,0,0,0,1
640,977,1,22,-1,0,0,8,0,0,0,8,1,6,0,0,0,1,0,0,0,0,0,0
4235,6468,1,63,1,0,0,1,0,0,1,1,-1,1,-1,1,0,1,0,0,0,0,0,0
319,468,0,27,0,0,0,2,0,0,0,2,-1,3,-1,0,1,1,0,0,0,0,0,0
2498,3802,0,47,1,0,0,1,0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,1
5136,7819,0,21,-1,0,0,9,1,0,2,9,1,7,0,2,1,1,0,0,0,0,0,1
2196,3351,1,28,0,0,0,4,0,0,3,4,-1,4,-1,3,0,1,0,0,0,0,0,1
4471,6820,0,25,0,0,0,3,0,0,1,3,-1,4,-1,1,1,1,0,0,0,0,0,0
5082,7734,0,26,0,0,0,4,0,0,0,4,-1,3,-1,0,1,1,0,0,0,0,0,1
1132,1730,0,47,1,0,0,4,0,0,5,4,-1,1,-1,5,1,1,0,0,0,0,0,0
2741,4183,0,59,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
6970,10614,0,27,0,0,0,10,0,0,5,10,1,9,1,5,1,1,0,0,0,0,0,1
1750,2657,0,49,1,0,0,1,0,0,1,1,-1,1,-1,1,1,1,0,0,0,0,0,0
6570,10021,0,24,-1,2,0,4,0,0,0,4,-1,4,-1,0,0,0,0,1,0,0,0,0
4422,6748,0,23,-1,5,0,3,0,0,0,3,-1,4,-1,0,0,0,0,0,0,0,1,0
1857,2820,0,66,1,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
2830,4328,0,23,-1,0,0,8,0,0,0,8,1,8,1,0,1,1,0,0,0,0,0,1
5292,8071,0,56,1,2,0,4,0,0,13,4,-1,1,-1,13,0,0,0,1,0,0,0,0
298,437,0,23,-1,2,0,5,0,0,0,5,0,5,0,0,0,0,0,1,0,0,0,1
1755,2666,1,34,0,0,0,5,0,0,5,5,0,5,0,5,0,1,0,0,0,0,0,1
3405,5203,0,20,-1,0,1,7,0,0,1,7,0,7,0,1,1,1,0,0,0,0,0,1
4452,6796,0,23,-1,0,0,2,0,0,0,2,-1,3,-1,0,1,1,0,0,0,0,0,1
457,692,0,29,0,0,0,5,0,0,3,5,0,3,-1,3,1,1,0,0,0,0,0,1
7116,10864,0,22,-1,0,0,7,0,1,1,7,0,7,0,1,1,1,0,0,0,0,0,1
4731,7225,0,32,0,0,0,6,0,1,7,6,0,7,0,7,1,1,0,0,0,0,0,1
3074,4688,0,31,0,0,0,2,0,0,1,2,-1,1,-1,1,1,1,0,0,0,0,0,0
2766,4223,1,30,0,0,0,9,0,0,9,9,1,5,0,9,0,1,0,0,0,0,0,1
1503,2301,0,23,-1,0,0,9,3,0,5,9,1,9,1,5,1,1,0,0,0,0,0,1
5439,8285,0,28,0,0,0,6,0,0,8,6,0,6,0,8,1,1,0,0,0,0,0,1
5532,8427,0,67,1,1,0,1,0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,1
5216,7955,0,23,-1,0,0,7,0,0,3,7,0,5,0,3,1,1,0,0,0,0,0,1
5432,8278,0,53,1,0,0,6,0,0,3,6,0,1,-1,3,1,1,0,0,0,0,0,1
1248,1907,0,22,-1,0,0,3,0,0,1,3,-1,5,0,1,1,1,0,0,0,0,0,1
6378,9734,0,24,-1,2,0,4,0,0,0,4,-1,5,0,0,0,0,0,1,0,0,0,0
669,1018,0,31,0,0,0,7,0,0,2,7,0,6,0,2,1,1,0,0,0,0,0,0
813,1231,0,26,0,2,0,2,0,0,0,2,-1,2,-1,0,0,0,0,1,0,0,0,0
5799,8835,0,29,0,0,0,1,0,0,3,1,-1,2,-1,3,1,1,0,0,0,0,0,0
709,1076,1,46,1,2,0,8,0,0,2,8,1,1,-1,2,0,0,0,1,0,0,0,0
7021,10692,0,33,0,0,2,9,0,0,9,9,1,9,1,9,1,1,0,0,0,0,0,1
53,77,1,63,1,1,0,1,0,0,1,1,-1,1,-1,1,0,0,1,0,0,0,0,0
1545,2370,1,28,0,0,0,3,0,0,0,3,-1,3,-1,0,0,1,0,0,0,0,0,0
1405,2153,0,22,-1,0,0,8,0,0,3,8,1,5,0,3,1,1,0,0,0,0,0,1
841,1269,0,29,0,0,0,4,0,0,2,4,-1,5,0,2,1,1,0,0,0,0,0,0
2618,3998,0,48,1,0,0,1,0,0,2,1,-1,1,-1,2,1,1,0,0,0,0,0,1
1573,2408,1,45,1,2,0,1,0,0,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0
2603,3980,0,34,0,0,0,7,0,0,0,7,0,8,1,0,1,1,0,0,0,0,0,1
7158,10927,0,21,-1,0,0,6,0,0,1,6,0,5,0,1,1,1,0,0,0,0,0,0
5423,8262,0,48,1,2,0,6,0,0,0,6,0,2,-1,0,0,0,0,1,0,0,0,1
4716,7202,0,32,0,0,0,10,0,0,2,10,1,10,1,2,1,1,0,0,0,0,0,0
1087,1667,0,20,-1,2,0,5,0,0,0,5,0,6,0,0,0,0,0,1,0,0,0,1
6893,10502,0,31,0,2,0,1,0,0,0,1,-1,1,-1,0,0,0,0,1,0,0,0,0
4030,6147,0,22,-1,0,0,6,0,0,0,6,0,6,0,0,1,1,0,0,0,0,0,1
6443,9827,0,27,0,2,0,2,0,0,0,2,-1,3,-1,0,0,0,0,1,0,0,0,0
7178,10954,1,22,-1,2,0,7,0,0,1,7,0,6,0,1,0,0,0,1,0,0,0,0
2069,3160,0,22,-1,0,0,6,0,0,1,6,0,6,0,1,1,1,0,0,0,0,0,1
5598,8528,0,32,0,0,0,2,0,0,1,2,-1,2,-1,1,1,1,0,0,0,0,0,0
3065,4678,0,63,1,0,0,3,0,0,6,3,-1,2,-1,6,1,1,0,0,0,0,0,0
1715,2608,0,26,0,0,0,3,0,0,0,3,-1,3,-1,0,1,1,0,0,0,0,0,1
2697,4118,0,27,0,2,0,6,0,0,6,6,0,5,0,6,0,0,0,1,0,0,0,1
29,39,0,26,0,0,0,7,0,1,5,7,0,7,0,5,1,1,0,0,0,0,0,1
2577,3938,0,33,0,2,0,6,0,0,3,6,0,6,0,3,0,0,0,1,0,0,0,0
