age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,y,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4
43,0,0,2,0,0,6,1.0,2,-1,4,-1,6,0,-1.0,0,1,2,0.4350420395985896,0,0,0,0,1
27,0,0,2,0,0,4,1.0,2,-1,2,-1,4,1,-1.0,3,1,4,0.4350420395985896,0,0,0,0,1
21,-1,0,5,0,0,1,2.0,5,0,7,0,1,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
23,-1,0,6,0,0,0,0.0,6,0,7,0,0,0,0.0,0,0,2,0.4350420395985896,0,0,0,0,1
33,0,0,6,0,0,3,1.0,6,0,4,-1,3,0,-1.0,114,1,0,0.4350420395985896,0,0,0,0,1
64,1,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
42,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,281,0,7,0.4350420395985896,0,0,0,0,1
20,-1,0,4,0,1,0,1.0,4,-1,7,0,0,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
26,0,0,2,0,0,1,1.0,2,-1,3,-1,1,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
30,0,0,10,1,1,18,1.0,10,1,8,1,18,1,-1.0,61,1,0,0.4350420395985896,0,0,0,0,1
23,-1,0,2,0,0,0,1.0,2,-1,4,-1,0,0,-1.0,1,1,4,0.4350420395985896,0,0,0,0,1
23,-1,0,10,0,1,10,1.0,10,1,9,1,10,1,-1.0,4,1,0,0.4350420395985896,0,0,0,0,1
60,1,0,6,0,0,13,1.0,6,0,3,-1,13,1,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
46,1,0,7,0,0,2,1261.0,7,0,2,-1,2,1,0.0,64,1,0,0.4350420395985896,0,0,0,0,1
45,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
26,0,0,3,0,0,4,0.0,3,-1,2,-1,4,1,0.0,0,1,0,0.4350420395985896,0,0,0,0,1
47,1,0,6,0,0,4,1.0,6,0,6,0,4,0,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
29,0,0,7,1,0,7,0.0,7,0,4,-1,7,1,0.0,1,1,1,0.4350420395985896,0,0,0,0,1
29,0,0,9,0,0,10,1.0,9,1,4,-1,10,1,-1.0,29,1,0,0.4350420395985896,0,0,0,0,1
22,-1,0,6,0,0,1,1.0,6,0,8,1,1,1,-1.0,21,1,0,0.4350420395985896,0,0,0,0,1
28,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
32,0,0,3,0,0,1,0.0,3,-1,2,-1,1,1,0.0,0,0,4,0.4350420395985896,0,0,0,0,1
24,-1,0,6,0,0,0,1.0,6,0,5,0,0,1,-1.0,2,0,0,0.4350420395985896,0,0,0,0,1
33,0,2,9,0,0,9,1.0,9,1,9,1,9,0,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
46,1,0,6,0,0,2,1.0,6,0,3,-1,2,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
31,0,0,8,0,0,9,0.0,8,1,2,-1,9,0,0.0,1,1,2,0.4350420395985896,0,0,0,0,1
26,0,0,4,0,0,1,1.0,4,-1,3,-1,1,1,-1.0,5,0,2,0.4350420395985896,0,0,0,0,1
24,-1,0,6,0,1,3,1.0,6,0,5,0,3,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
24,-1,0,3,0,0,1,2.0,3,-1,3,-1,1,0,-2.0,0,0,5,0.4350420395985896,0,0,0,0,1
22,-1,0,3,0,1,0,1.0,3,-1,6,0,0,1,-1.0,1,0,6,0.4350420395985896,0,0,0,0,1
22,-1,0,6,0,0,1,1.0,6,0,6,0,1,0,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
50,1,0,2,0,0,4,27.0,2,-1,1,-1,4,0,-27.0,26,0,2,0.4350420395985896,0,0,0,0,1
28,0,0,6,0,0,7,7.0,6,0,5,0,7,1,-7.0,6,1,3,0.4350420395985896,0,0,0,0,1
35,0,0,7,0,1,5,1.0,7,0,3,-1,5,1,-1.0,7,1,1,0.4350420395985896,0,0,0,0,1
36,0,0,2,0,0,1,1.0,2,-1,1,-1,1,0,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
28,0,0,2,0,0,2,52.0,2,-1,3,-1,2,1,-4.0,1,1,0,0.4350420395985896,0,0,0,0,1
63,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
41,0,1,6,0,0,18,0.0,6,0,8,1,18,1,0.0,299,1,0,0.4350420395985896,0,0,0,0,1
44,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
29,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
52,1,0,3,0,0,0,1.0,3,-1,1,-1,0,0,-1.0,1,0,3,0.4350420395985896,0,0,0,0,1
22,-1,0,4,0,0,0,2.0,4,-1,4,-1,0,0,-2.0,0,0,5,0.4350420395985896,0,0,0,0,1
26,0,0,4,0,0,0,1.0,4,-1,2,-1,0,1,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
22,-1,0,2,0,0,0,1.0,2,-1,4,-1,0,1,-1.0,0,1,4,0.4350420395985896,0,0,0,0,1
24,-1,0,4,0,0,4,3.0,4,-1,4,-1,4,1,-3.0,3,1,0,0.4350420395985896,0,0,0,0,1
47,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,1,0,0,0.4350420395985896,0,0,0,0,1
33,0,0,3,0,0,2,1.0,3,-1,2,-1,2,0,-1.0,1,1,2,0.4350420395985896,0,0,0,0,1
52,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,0.0,1,0,2,0.4350420395985896,0,0,0,0,1
51,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,-1,0,2,0.4350420395985896,0,0,0,0,1
38,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,1,2,0.4350420395985896,0,0,0,0,1
67,1,0,3,0,0,1,1.0,3,-1,1,-1,1,1,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
47,1,0,1,0,0,1,3.0,1,-1,2,-1,1,1,-3.0,0,0,0,0.4350420395985896,0,0,0,0,1
66,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
39,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
45,1,0,7,0,0,9,0.0,7,0,9,1,9,0,0.0,75,0,1,0.4350420395985896,0,0,0,0,1
46,1,0,7,0,0,7,1.0,7,0,3,-1,7,1,-1.0,3,1,3,0.4350420395985896,0,0,0,0,1
22,-1,0,4,0,0,0,1.0,4,-1,4,-1,0,1,-1.0,1,1,1,0.4350420395985896,0,0,0,0,1
20,-1,1,5,0,1,1,22.0,5,0,8,1,1,1,3.0,4,1,0,0.4350420395985896,0,0,0,0,1
34,0,0,1,0,0,5,1.0,1,-1,1,-1,5,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
22,-1,0,4,1,0,8,1.0,4,-1,6,0,8,1,-1.0,39,1,0,0.4350420395985896,0,0,0,0,1
34,0,0,6,0,0,1,1.0,6,0,3,-1,1,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
36,0,0,3,0,0,5,1.0,3,-1,1,-1,5,1,-1.0,0,1,3,0.4350420395985896,0,0,0,0,1
20,-1,0,10,1,0,2,1.0,10,1,8,1,2,1,-1.0,52,1,6,0.4350420395985896,0,0,0,0,1
44,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,4,0.4350420395985896,0,0,0,0,1
23,-1,0,4,0,0,1,1.0,4,-1,3,-1,1,1,-1.0,28,1,1,0.4350420395985896,0,0,0,0,1
40,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
27,0,0,8,0,0,0,0.0,8,1,6,0,0,0,0.0,0,1,3,0.4350420395985896,0,0,0,0,1
23,-1,0,5,0,0,2,1.0,5,0,4,-1,2,1,-1.0,2,0,4,0.4350420395985896,0,0,0,0,1
47,1,0,6,0,0,14,1.0,6,0,1,-1,14,0,-1.0,31,0,0,0.4350420395985896,0,0,0,0,1
27,0,0,6,0,1,3,1.0,6,0,5,0,3,1,0.0,2,1,1,0.4350420395985896,0,0,0,0,1
38,0,2,9,3,0,16,88.0,9,1,6,0,16,0,28.0,33,1,0,0.4350420395985896,0,0,0,0,1
27,0,0,1,0,0,0,1.0,1,-1,2,-1,0,0,-1.0,5,1,0,0.4350420395985896,0,0,0,0,1
24,-1,0,3,0,0,0,0.0,3,-1,5,0,0,0,0.0,0,0,4,0.4350420395985896,0,0,0,0,1
29,0,0,3,0,0,2,1.0,3,-1,3,-1,2,1,-1.0,10,1,1,0.4350420395985896,0,0,0,0,1
38,0,0,2,0,0,0,3.0,2,-1,1,-1,0,0,-2.0,1,0,6,0.4350420395985896,0,0,0,0,1
26,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,0.0,2,0,0,0.4350420395985896,0,0,0,0,1
28,0,0,8,0,0,5,1.0,8,1,4,-1,5,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
43,0,0,6,0,0,5,1105.0,6,0,7,0,5,0,0.0,14,0,0,0.4350420395985896,0,0,0,0,1
22,-1,0,7,0,1,1,1.0,7,0,7,0,1,1,0.0,0,1,0,0.4350420395985896,0,0,0,0,1
74,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,9,0,2,0.4350420395985896,0,0,0,0,1
42,0,0,8,0,0,4,11.0,8,1,1,-1,4,1,-10.0,4,1,3,0.4350420395985896,0,0,0,0,1
26,0,0,3,0,0,2,1.0,3,-1,5,0,2,1,-1.0,199,1,6,0.4350420395985896,0,0,0,0,1
56,1,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
49,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
36,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,0,7,0.4350420395985896,0,0,0,0,1
24,-1,0,4,0,0,1,3.0,4,-1,4,-1,1,1,-3.0,3,0,3,0.4350420395985896,0,0,0,0,1
30,0,0,4,0,0,3,1.0,4,-1,2,-1,3,1,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
28,0,0,6,0,0,11,1.0,6,0,5,0,11,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
50,1,0,3,0,0,1,1.0,3,-1,1,-1,1,1,-1.0,0,1,5,0.4350420395985896,0,0,0,0,1
39,0,0,7,0,0,1,1.0,7,0,2,-1,1,1,-1.0,2,1,1,0.4350420395985896,0,0,0,0,1
26,0,0,8,0,0,4,1.0,8,1,4,-1,4,1,-1.0,0,1,1,0.4350420395985896,0,0,0,0,1
58,1,0,2,0,0,8,1.0,2,-1,1,-1,8,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
33,0,0,4,0,0,3,0.0,4,-1,4,-1,3,1,0.0,0,0,0,0.4350420395985896,0,0,0,0,1
31,0,0,8,0,0,9,1.0,8,1,2,-1,9,1,-1.0,0,1,1,0.4350420395985896,0,0,0,0,1
20,-1,0,10,0,1,1,1.0,10,1,10,1,1,1,-1.0,109,1,0,0.4350420395985896,0,0,0,0,1
29,0,0,10,0,2,14,0.0,10,1,10,1,14,1,0.0,0,1,2,0.4350420395985896,0,0,0,0,1
44,0,0,5,0,1,11,1.0,5,0,3,-1,11,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
30,0,0,3,0,0,2,1.0,3,-1,2,-1,2,1,-1.0,63,0,2,0.4350420395985896,0,0,0,0,1
35,0,0,6,0,1,12,1.0,6,0,3,-1,12,0,0.0,1,1,0,0.4350420395985896,0,0,0,0,1
51,1,0,1,0,0,4,26.0,1,-1,1,-1,4,0,-26.0,0,0,2,0.4350420395985896,0,0,0,0,1
21,-1,0,6,0,0,1,1.0,6,0,5,0,1,1,-1.0,29,0,0,0.4350420395985896,0,0,0,0,1
28,0,0,3,0,0,1,1.0,3,-1,2,-1,1,1,-1.0,0,0,4,0.4350420395985896,0,0,0,0,1
37,0,0,3,0,0,4,1.0,3,-1,2,-1,4,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
23,-1,0,6,0,0,0,1.0,6,0,5,0,0,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
54,1,0,1,0,0,1,2.0,1,-1,1,-1,1,0,-2.0,1,0,3,0.4350420395985896,0,0,0,0,1
30,0,0,9,0,0,2,1.0,9,1,7,0,2,0,-1.0,6,0,2,0.4350420395985896,0,0,0,0,1
28,0,0,4,0,0,0,1.0,4,-1,3,-1,0,0,-1.0,1,1,2,0.4350420395985896,0,0,0,0,1
22,-1,0,5,0,0,0,1.0,5,0,7,0,0,0,-1.0,2,0,0,0.4350420395985896,0,0,0,0,1
21,-1,0,8,0,0,0,1.0,8,1,7,0,0,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
27,0,0,5,0,2,1,1.0,5,0,8,1,1,0,-1.0,16,0,0,0.4350420395985896,0,0,0,0,1
22,-1,0,3,0,1,0,1.0,3,-1,5,0,0,0,-1.0,0,0,4,0.4350420395985896,0,0,0,0,1
49,1,0,2,0,0,3,1.0,2,-1,1,-1,3,1,-1.0,0,0,3,0.4350420395985896,0,0,0,0,1
49,1,0,6,0,0,2,1.0,6,0,1,-1,2,1,-1.0,10,0,3,0.4350420395985896,0,0,0,0,1
24,-1,0,6,0,0,0,0.0,6,0,3,-1,0,1,0.0,0,1,1,0.4350420395985896,0,0,0,0,1
36,0,0,6,0,0,4,10.0,6,0,3,-1,4,0,-10.0,2,1,3,0.4350420395985896,0,0,0,0,1
42,0,0,4,0,0,5,0.0,4,-1,2,-1,5,1,-1.0,31,0,2,0.4350420395985896,0,0,0,0,1
57,1,0,4,0,0,14,29.0,4,-1,2,-1,14,1,-28.0,19,1,2,0.4350420395985896,0,0,0,0,1
36,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
34,0,0,2,0,0,3,1.0,2,-1,2,-1,3,0,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
24,-1,0,3,0,0,2,0.0,3,-1,4,-1,2,0,-1.0,33,1,0,0.4350420395985896,0,0,0,0,1
25,0,0,2,0,0,1,14.0,2,-1,3,-1,1,1,-14.0,8,0,0,0.4350420395985896,0,0,0,0,1
30,0,0,1,0,0,2,0.0,1,-1,1,-1,2,0,0.0,1,1,3,0.4350420395985896,0,0,0,0,1
35,0,0,7,0,0,8,0.0,7,0,4,-1,8,0,0.0,62,1,0,0.4350420395985896,0,0,0,0,1
43,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
28,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
20,-1,0,7,0,0,0,1.0,7,0,7,0,0,0,-1.0,4,1,1,0.4350420395985896,0,0,0,0,1
26,0,0,2,0,0,0,0.0,2,-1,3,-1,0,1,0.0,173,0,4,0.4350420395985896,0,0,0,0,1
30,0,0,4,0,0,2,1.0,4,-1,3,-1,2,0,-1.0,5,0,0,0.4350420395985896,0,0,0,0,1
21,-1,0,6,0,0,0,1.0,6,0,7,0,0,0,-1.0,3,1,2,0.4350420395985896,0,0,0,0,1
23,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
57,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,6,0.4350420395985896,0,0,0,0,1
33,0,0,2,0,0,3,1.0,2,-1,2,-1,3,0,-1.0,1,0,1,0.4350420395985896,0,0,0,0,1
24,-1,0,4,0,1,4,1.0,4,-1,3,-1,4,1,-1.0,1,1,0,0.46904156064461405,0,0,1,0,0
27,0,0,4,0,0,0,1.0,4,-1,4,-1,0,1,-1.0,1,0,2,0.46904156064461405,0,0,1,0,0
31,0,0,3,0,0,5,1.0,3,-1,2,-1,5,1,-1.0,1,1,2,0.46904156064461405,0,0,1,0,0
27,0,0,2,0,0,0,0.0,2,-1,3,-1,0,0,0.0,0,1,2,0.46904156064461405,0,0,1,0,0
21,-1,0,4,0,0,0,2.0,4,-1,5,0,0,1,-2.0,1,0,3,0.46904156064461405,0,0,1,0,0
26,0,0,7,0,1,5,1.0,7,0,7,0,5,1,-1.0,0,1,0,0.46904156064461405,0,0,1,0,0
29,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,0.0,-1,0,2,0.46904156064461405,0,0,1,0,0
51,1,0,2,0,0,7,1.0,2,-1,2,-1,7,1,-1.0,1,0,1,0.46904156064461405,0,0,1,0,0
49,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,0,2,0.46904156064461405,0,0,1,0,0
29,0,0,2,0,0,1,24.0,2,-1,2,-1,1,1,-24.0,0,1,2,0.46904156064461405,0,0,1,0,0
30,0,0,7,0,0,0,0.0,7,0,3,-1,0,0,0.0,23,0,4,0.46904156064461405,0,0,1,0,0
45,1,0,1,0,0,6,1.0,1,-1,1,-1,6,1,-1.0,241,1,4,0.46904156064461405,0,0,1,0,0
26,0,0,4,0,0,1,1.0,4,-1,3,-1,1,1,-1.0,2,1,1,0.46904156064461405,0,0,1,0,0
30,0,0,10,0,0,8,1.0,10,1,9,1,8,0,-1.0,1,1,0,0.46904156064461405,0,0,1,0,0
36,0,0,7,0,0,9,1.0,7,0,6,0,9,1,0.0,3,1,0,0.46904156064461405,0,0,1,0,0
25,0,0,8,0,0,9,1.0,8,1,9,1,9,1,-1.0,0,1,2,0.46904156064461405,0,0,1,0,0
39,0,0,1,0,0,2,3.0,1,-1,1,-1,2,1,-2.0,-1,1,2,0.46904156064461405,0,0,1,0,0
54,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0,0,3,0.46904156064461405,0,0,1,0,0
30,0,0,4,0,0,0,1.0,4,-1,2,-1,0,1,-1.0,5,0,2,0.46904156064461405,0,0,1,0,0
39,0,0,4,0,0,1,1.0,4,-1,3,-1,1,1,-1.0,106,0,3,0.46904156064461405,0,0,1,0,0
43,0,0,1,0,0,1,30.0,1,-1,1,-1,1,1,-30.0,1,0,2,0.46904156064461405,0,0,1,0,0
38,0,0,4,0,0,5,1.0,4,-1,3,-1,5,0,-1.0,2,1,2,0.46904156064461405,0,0,1,0,0
41,0,0,9,1,0,10,0.0,9,1,7,0,10,1,0.0,176,1,0,0.46904156064461405,0,0,1,0,0
27,0,0,9,0,0,3,1.0,9,1,4,-1,3,1,-1.0,0,1,0,0.46904156064461405,0,0,1,0,0
42,0,0,3,0,0,6,5.0,3,-1,1,-1,6,1,-4.0,-1,0,2,0.46904156064461405,0,0,1,0,0
32,0,0,7,0,0,3,1.0,7,0,3,-1,3,1,-1.0,8,1,0,0.46904156064461405,0,0,1,0,0
59,1,0,2,0,0,1,1.0,2,-1,1,-1,1,1,-1.0,0,1,2,0.46904156064461405,0,0,1,0,0
43,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,0,3,0.46904156064461405,0,0,1,0,0
38,0,1,8,1,0,9,1.0,8,1,4,-1,9,1,-1.0,13,1,0,0.46904156064461405,0,0,1,0,0
31,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,1,1,1,0.46904156064461405,0,0,1,0,0
33,0,0,9,0,0,7,1.0,9,1,9,1,7,1,-1.0,26,1,1,0.46904156064461405,0,0,1,0,0
61,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,1,1,0.46904156064461405,0,0,1,0,0
26,0,0,4,0,0,2,1.0,4,-1,4,-1,2,0,-1.0,0,1,1,0.46904156064461405,0,0,1,0,0
30,0,0,7,0,0,3,1.0,7,0,4,-1,3,1,0.0,530,1,3,0.46904156064461405,0,0,1,0,0
62,1,0,4,0,0,8,1.0,4,-1,1,-1,8,1,0.0,15,0,0,0.46904156064461405,0,0,1,0,0
58,1,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,0,0,4,0.46904156064461405,0,0,1,0,0
78,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,0,1,2,0.46904156064461405,0,0,1,0,0
56,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,2,0.46904156064461405,0,0,1,0,0
22,-1,0,5,0,0,1,1.0,5,0,5,0,1,1,0.0,0,1,0,0.46904156064461405,0,0,1,0,0
47,1,0,8,0,0,23,1.0,8,1,1,-1,23,0,-1.0,0,1,0,0.46904156064461405,0,0,1,0,0
39,0,0,4,0,0,0,0.0,4,-1,4,-1,0,1,0.0,0,1,2,0.46904156064461405,0,0,1,0,0
26,0,0,9,0,0,9,1.0,9,1,8,1,9,1,0.0,79,1,0,0.46904156064461405,0,0,1,0,0
23,-1,0,3,0,0,0,1.0,3,-1,4,-1,0,1,-1.0,0,1,0,0.46904156064461405,0,0,1,0,0
38,0,0,9,0,0,15,1.0,9,1,3,-1,15,1,-1.0,1,0,0,0.46904156064461405,0,0,1,0,0
28,0,0,5,0,0,2,2147.0,5,0,4,-1,2,0,-1.0,0,0,0,0.46904156064461405,0,0,1,0,0
51,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,3,0.46904156064461405,0,0,1,0,0
36,0,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,1,1,6,0.46904156064461405,0,0,1,0,0
22,-1,0,4,0,0,0,1.0,4,-1,6,0,0,1,-1.0,0,0,0,0.46904156064461405,0,0,1,0,0
25,0,0,4,0,0,4,0.0,4,-1,4,-1,4,1,0.0,1,0,4,0.46904156064461405,0,0,1,0,0
24,-1,0,8,0,0,0,3.0,8,1,7,0,0,0,-3.0,0,0,4,0.46904156064461405,0,0,1,0,0
22,-1,0,3,0,0,1,1.0,3,-1,4,-1,1,1,-1.0,0,0,3,0.46904156064461405,0,0,1,0,0
52,1,0,6,0,0,3,1.0,6,0,2,-1,3,1,0.0,24,1,0,0.46904156064461405,0,0,1,0,0
34,0,0,4,0,0,5,1.0,4,-1,2,-1,5,1,-1.0,2,1,0,0.46904156064461405,0,0,1,0,0
23,-1,0,8,0,1,4,11.0,8,1,5,0,4,0,-11.0,11,1,0,0.46904156064461405,0,0,1,0,0
42,0,0,2,0,0,0,3.0,2,-1,1,-1,0,1,-3.0,1,0,3,0.46904156064461405,0,0,1,0,0
28,0,0,5,0,0,1,4.0,5,0,3,-1,1,1,-4.0,1,0,2,0.46904156064461405,0,0,1,0,0
21,-1,0,6,0,2,0,0.0,6,0,8,1,0,1,0.0,0,0,3,0.46904156064461405,0,0,1,0,0
22,-1,0,4,0,0,0,3.0,4,-1,5,0,0,1,-2.0,0,0,2,0.46904156064461405,0,0,1,0,0
36,0,0,3,0,0,1,1.0,3,-1,2,-1,1,1,0.0,95,0,4,0.46904156064461405,0,0,1,0,0
30,0,0,4,0,0,0,1.0,4,-1,3,-1,0,1,0.0,1,0,2,0.46904156064461405,0,0,1,0,0
22,-1,0,6,0,0,2,1.0,6,0,5,0,2,0,-1.0,0,1,2,0.46904156064461405,0,0,1,0,0
35,0,0,5,0,0,2,1.0,5,0,5,0,2,1,-1.0,5,0,0,0.46904156064461405,0,0,1,0,0
29,0,0,4,0,0,7,1.0,4,-1,3,-1,7,1,-1.0,1,0,0,0.46904156064461405,0,0,1,0,0
25,0,0,2,0,0,0,0.0,2,-1,3,-1,0,0,0.0,0,1,2,0.46904156064461405,0,0,1,0,0
34,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,0,2,0.46904156064461405,0,0,1,0,0
38,0,0,3,0,0,5,1.0,3,-1,2,-1,5,1,-1.0,1,0,0,0.46904156064461405,0,0,1,0,0
20,-1,0,8,0,1,0,1.0,8,1,6,0,0,1,-1.0,22,1,6,0.46904156064461405,0,0,1,0,0
27,0,0,8,0,0,13,1.0,8,1,9,1,13,0,-1.0,1,1,0,0.46904156064461405,0,0,1,0,0
28,0,0,10,0,0,5,1.0,10,1,10,1,5,1,-1.0,1,0,0,0.46904156064461405,0,0,1,0,0
63,1,0,1,0,0,2,3.0,1,-1,1,-1,2,1,-3.0,3,0,2,0.46904156064461405,0,0,1,0,0
54,1,0,9,0,0,28,1.0,9,1,5,0,28,1,-1.0,5,1,0,0.46904156064461405,0,0,1,0,0
58,1,0,6,0,0,12,1.0,6,0,3,-1,12,0,-1.0,3,1,0,0.46904156064461405,0,0,1,0,0
24,-1,0,10,0,0,0,1.0,10,1,7,0,0,1,0.0,1,0,4,0.46904156064461405,0,0,1,0,0
37,0,0,2,0,0,3,14.0,2,-1,1,-1,3,1,-14.0,6,0,2,0.46904156064461405,0,0,1,0,0
34,0,0,6,0,0,4,1.0,6,0,2,-1,4,1,-1.0,1,1,2,0.46904156064461405,0,0,1,0,0
29,0,0,4,0,0,2,26.0,4,-1,2,-1,2,0,-26.0,0,0,4,0.46904156064461405,0,0,1,0,0
30,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,1,0,3,0.46904156064461405,0,0,1,0,0
27,0,0,5,0,0,2,1.0,5,0,4,-1,2,1,0.0,0,0,2,0.46904156064461405,0,0,1,0,0
25,0,0,1,0,0,0,0.0,1,-1,2,-1,0,0,0.0,-1,0,6,0.46904156064461405,0,0,1,0,0
24,-1,0,2,0,0,0,0.0,2,-1,3,-1,0,1,0.0,1,0,2,0.46904156064461405,0,0,1,0,0
25,0,0,4,0,0,4,6.0,4,-1,3,-1,4,1,-5.0,5,1,2,0.46904156064461405,0,0,1,0,0
25,0,0,3,0,0,0,1.0,3,-1,4,-1,0,1,0.0,0,0,2,0.46904156064461405,0,0,1,0,0
43,0,0,1,0,0,2,12.0,1,-1,1,-1,2,0,-12.0,4,1,4,0.46904156064461405,0,0,1,0,0
46,1,0,6,0,0,2,1.0,6,0,1,-1,2,1,-1.0,0,1,2,0.46904156064461405,0,0,1,0,0
23,-1,0,2,0,0,2,1.0,2,-1,3,-1,2,1,-1.0,0,0,2,0.46904156064461405,0,0,1,0,0
24,-1,0,8,0,0,8,0.0,8,1,4,-1,8,1,0.0,-1,0,4,0.46904156064461405,0,0,1,0,0
26,0,0,6,0,0,4,1.0,6,0,6,0,4,1,0.0,-1,0,4,0.46904156064461405,0,0,1,0,0
49,1,0,1,0,0,2,0.0,1,-1,1,-1,2,0,0.0,0,1,3,0.46904156064461405,0,0,1,0,0
20,-1,0,2,0,0,0,1.0,2,-1,5,0,0,0,-1.0,1,1,4,0.46904156064461405,0,0,1,0,0
32,0,0,1,0,0,1,27.0,1,-1,1,-1,1,1,-27.0,0,0,4,0.46904156064461405,0,0,1,0,0
22,-1,0,10,0,0,11,1.0,10,1,8,1,11,1,0.0,0,1,0,0.46904156064461405,0,0,1,0,0
30,0,0,7,0,0,1,0.0,7,0,4,-1,1,0,0.0,0,0,0,0.46904156064461405,0,0,1,0,0
59,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0,0,3,0.46904156064461405,0,0,1,0,0
