id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,y,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4
3205,0,0,26,0,0,7,0,0,5,1.0,7,0,6,0,5,0,-1.0,323,0,0,0.4350420395985896,0,0,0,0,1
3206,1,0,23,-1,0,3,0,0,0,1.0,3,-1,4,-1,0,1,-1.0,25,0,1,0.4350420395985896,0,0,0,0,1
3207,1,0,22,-1,0,5,0,5,0,1.0,5,0,5,0,0,0,-1.0,0,1,1,0.4350420395985896,0,0,0,0,1
3208,0,0,50,1,0,6,0,0,2,1760.0,6,0,5,0,2,0,0.0,30,0,0,0.4350420395985896,0,0,0,0,1
3209,0,0,20,-1,0,5,0,4,2,1.0,5,0,7,0,2,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
3210,0,2,22,-1,0,4,0,0,0,1.0,4,-1,5,0,0,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
3211,0,2,38,0,1,4,0,0,10,0.0,4,-1,1,-1,10,1,0.0,-1,1,2,0.4350420395985896,0,0,0,0,1
3212,0,0,18,-1,5,5,0,2,4,138.0,5,0,9,1,4,1,7.0,23,1,0,0.4350420395985896,0,0,0,0,1
3213,0,2,53,1,0,4,0,0,9,1.0,4,-1,7,0,9,1,-1.0,117,1,2,0.4350420395985896,0,0,0,0,1
3214,0,2,53,1,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,11,0,2,0.4350420395985896,0,0,0,0,1
3215,0,5,37,0,0,4,0,0,2,1.0,4,-1,3,-1,2,1,-1.0,51,1,6,0.4350420395985896,0,0,0,0,1
3216,1,0,21,-1,0,10,0,0,2,10.0,10,1,8,1,2,1,-10.0,1,1,1,0.4350420395985896,0,0,0,0,1
3217,1,0,24,-1,0,9,0,0,7,1.0,9,1,7,0,7,1,-1.0,1,0,1,0.4350420395985896,0,0,0,0,1
3218,0,2,33,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
3219,1,2,38,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,2,0,3,0.4350420395985896,0,0,0,0,1
3220,0,0,30,0,0,10,2,2,13,0.0,10,1,9,1,13,1,0.0,2,1,0,0.4350420395985896,0,0,0,0,1
3221,0,0,26,0,0,9,2,2,27,1.0,9,1,10,1,27,0,-1.0,10,1,0,0.4350420395985896,0,0,0,0,1
3222,0,2,43,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,2,0,2,0.4350420395985896,0,0,0,0,1
3223,1,0,28,0,0,9,0,0,9,12.0,9,1,9,1,9,0,-12.0,12,1,1,0.4350420395985896,0,0,0,0,1
3224,0,0,27,0,1,10,2,1,6,1.0,10,1,10,1,6,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
3225,0,0,25,0,0,4,0,0,0,1.0,4,-1,4,-1,0,0,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
3226,0,2,56,1,0,3,0,0,3,0.0,3,-1,2,-1,3,0,0.0,0,0,2,0.4350420395985896,0,0,0,0,1
3227,1,0,29,0,0,4,0,0,1,1.0,4,-1,3,-1,1,0,-1.0,1,0,1,0.4350420395985896,0,0,0,0,1
3228,1,2,30,0,0,3,0,0,3,1.0,3,-1,1,-1,3,1,-1.0,0,1,3,0.4350420395985896,0,0,0,0,1
3229,0,0,21,-1,0,8,0,0,0,1.0,8,1,9,1,0,1,-1.0,2,0,0,0.4350420395985896,0,0,0,0,1
3230,0,2,22,-1,0,4,0,0,1,2.0,4,-1,5,0,1,1,-2.0,0,1,2,0.4350420395985896,0,0,0,0,1
3231,1,0,28,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
3232,0,2,23,-1,0,2,0,0,0,1.0,2,-1,5,0,0,1,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
3233,0,0,48,1,0,8,0,0,4,4200.0,8,1,4,-1,4,1,0.0,0,0,0,0.4350420395985896,0,0,0,0,1
3234,0,2,22,-1,0,8,1,2,4,1.0,8,1,5,0,4,0,-1.0,2,1,2,0.4350420395985896,0,0,0,0,1
3235,0,0,37,0,0,9,0,0,2,0.0,9,1,7,0,2,1,0.0,169,0,0,0.4350420395985896,0,0,0,0,1
3236,0,0,33,0,0,1,0,0,0,2.0,1,-1,1,-1,0,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
3237,0,0,23,-1,0,7,0,1,5,1.0,7,0,4,-1,5,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
3238,0,0,22,-1,0,7,0,1,0,1.0,7,0,6,0,0,0,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
3239,0,0,44,0,0,7,0,0,2,1.0,7,0,4,-1,2,0,-1.0,5,0,0,0.4350420395985896,0,0,0,0,1
3240,0,0,29,0,0,6,0,0,2,1.0,6,0,5,0,2,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
3241,0,0,23,-1,0,6,0,0,1,1.0,6,0,5,0,1,1,-1.0,3,1,0,0.4350420395985896,0,0,0,0,1
3242,1,0,28,0,0,3,0,0,0,1.0,3,-1,3,-1,0,1,-1.0,2,1,1,0.4350420395985896,0,0,0,0,1
3243,0,0,20,-1,0,3,0,0,0,1.0,3,-1,6,0,0,1,-1.0,11,0,0,0.4350420395985896,0,0,0,0,1
3244,1,2,24,-1,0,7,2,0,7,1.0,7,0,4,-1,7,0,-1.0,1,0,3,0.4350420395985896,0,0,0,0,1
3245,1,0,21,-1,0,9,0,0,1,1.0,9,1,9,1,1,1,-1.0,4,0,1,0.4350420395985896,0,0,0,0,1
3246,0,0,27,0,0,5,0,0,8,1.0,5,0,6,0,8,1,-1.0,25,1,0,0.4350420395985896,0,0,0,0,1
3247,0,0,26,0,0,4,0,0,2,1.0,4,-1,3,-1,2,1,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
3248,0,2,42,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,6,0,2,0.4350420395985896,0,0,0,0,1
3249,0,0,23,-1,0,10,0,0,8,1.0,10,1,6,0,8,1,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
3250,1,2,55,1,0,1,0,0,0,3.0,1,-1,1,-1,0,0,-3.0,0,0,3,0.4350420395985896,0,0,0,0,1
3251,0,2,24,-1,0,6,0,0,1,1.0,6,0,4,-1,1,1,-1.0,3,1,2,0.4350420395985896,0,0,0,0,1
3252,0,0,23,-1,0,4,0,0,0,0.0,4,-1,6,0,0,0,0.0,0,0,0,0.4350420395985896,0,0,0,0,1
3253,0,5,48,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,6,0.4350420395985896,0,0,0,0,1
3254,1,0,39,0,0,5,0,0,0,1.0,5,0,2,-1,0,1,0.0,57,1,1,0.4350420395985896,0,0,0,0,1
3255,0,2,30,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
3256,1,0,22,-1,0,4,0,0,1,4.0,4,-1,4,-1,1,0,-3.0,-1,0,1,0.4350420395985896,0,0,0,0,1
3257,0,0,20,-1,0,6,0,0,2,0.0,6,0,7,0,2,1,0.0,58,1,0,0.4350420395985896,0,0,0,0,1
3258,0,0,21,-1,0,4,0,0,0,1.0,4,-1,7,0,0,1,-1.0,4,1,0,0.4350420395985896,0,0,0,0,1
3259,0,0,30,0,0,7,0,0,3,1.0,7,0,7,0,3,0,-1.0,206,0,0,0.4350420395985896,0,0,0,0,1
3260,0,0,21,-1,1,10,0,2,1,1.0,10,1,10,1,1,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
3261,0,0,23,-1,0,7,0,0,2,1.0,7,0,7,0,2,0,-1.0,3,1,0,0.4350420395985896,0,0,0,0,1
3262,0,0,32,0,0,4,0,0,4,1.0,4,-1,2,-1,4,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
3263,0,0,24,-1,0,2,0,1,0,1.0,2,-1,4,-1,0,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
3264,1,0,19,-1,0,4,0,0,1,1.0,4,-1,5,0,1,1,-1.0,2,1,1,0.4350420395985896,0,0,0,0,1
3265,0,5,31,0,0,1,0,0,1,0.0,1,-1,1,-1,1,0,0.0,0,0,6,0.4350420395985896,0,0,0,0,1
3266,0,0,29,0,0,4,0,0,3,1.0,4,-1,3,-1,3,1,0.0,0,1,0,0.4350420395985896,0,0,0,0,1
3267,0,0,41,0,0,6,0,0,6,1.0,6,0,2,-1,6,1,-1.0,39,1,0,0.4350420395985896,0,0,0,0,1
3268,0,0,28,0,0,3,0,0,4,1.0,3,-1,4,-1,4,0,-1.0,34,1,0,0.4350420395985896,0,0,0,0,1
3269,0,2,42,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,-1,0,2,0.4350420395985896,0,0,0,0,1
3270,0,0,38,0,0,2,0,0,4,1.0,2,-1,2,-1,4,0,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
3271,0,0,22,-1,0,6,0,1,3,1.0,6,0,7,0,3,1,-1.0,16,1,0,0.4350420395985896,0,0,0,0,1
3272,0,2,46,1,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,37,1,2,0.4350420395985896,0,0,0,0,1
3273,0,2,47,1,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,2,0,2,0.4350420395985896,0,0,0,0,1
3274,0,0,26,0,0,10,0,0,7,1.0,10,1,8,1,7,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
3275,1,0,21,-1,0,5,0,0,0,4.0,5,0,6,0,0,1,-4.0,4,1,1,0.4350420395985896,0,0,0,0,1
3276,0,2,55,1,0,5,0,0,27,1.0,5,0,1,-1,27,0,-1.0,1,0,2,0.4350420395985896,0,0,0,0,1
3277,0,5,54,1,0,2,0,0,2,1.0,2,-1,1,-1,2,0,-1.0,1,1,6,0.4350420395985896,0,0,0,0,1
3278,0,2,37,0,0,2,0,0,1,9.0,2,-1,1,-1,1,0,-9.0,0,0,2,0.4350420395985896,0,0,0,0,1
3279,0,0,34,0,0,1,0,0,0,1.0,1,-1,2,-1,0,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
3280,1,3,48,1,0,1,0,0,4,6.0,1,-1,1,-1,4,1,-6.0,1,1,5,0.4350420395985896,0,0,0,0,1
3281,0,3,21,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1,1,4,0.4350420395985896,0,0,0,0,1
3282,1,0,33,0,0,3,0,0,2,1.0,3,-1,2,-1,2,1,-1.0,2,1,1,0.4350420395985896,0,0,0,0,1
3283,0,0,26,0,0,5,0,0,2,1.0,5,0,6,0,2,1,-1.0,21,1,0,0.4350420395985896,0,0,0,0,1
3284,0,2,28,0,0,4,0,0,6,0.0,4,-1,3,-1,6,0,0.0,1,1,2,0.4350420395985896,0,0,0,0,1
3285,0,0,53,1,0,5,0,0,20,3.0,5,0,5,0,20,1,-3.0,3,0,0,0.4350420395985896,0,0,0,0,1
3286,0,2,27,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,43,0,2,0.4350420395985896,0,0,0,0,1
3287,0,3,29,0,0,2,0,0,0,0.0,2,-1,2,-1,0,0,0.0,3,1,4,0.4350420395985896,0,0,0,0,1
3288,0,2,25,0,0,4,0,0,1,0.0,4,-1,4,-1,1,0,0.0,3,1,2,0.4350420395985896,0,0,0,0,1
3289,1,0,53,1,0,2,0,0,3,1.0,2,-1,1,-1,3,1,-1.0,2,0,1,0.4350420395985896,0,0,0,0,1
3290,1,3,55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,5,0.4350420395985896,0,0,0,0,1
3291,0,0,26,0,1,8,0,0,10,1.0,8,1,8,1,10,1,-1.0,2,1,0,0.4350420395985896,0,0,0,0,1
3292,0,0,46,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
3293,1,0,48,1,0,6,0,0,0,1.0,6,0,1,-1,0,1,-1.0,9,1,1,0.4350420395985896,0,0,0,0,1
3294,0,0,21,-1,0,10,2,2,2,1.0,10,1,7,0,2,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
3295,0,0,26,0,0,9,0,0,15,1.0,9,1,6,0,15,1,-1.0,42,0,0,0.4350420395985896,0,0,0,0,1
3296,0,0,23,-1,0,9,1,1,8,0.0,9,1,6,0,8,1,0.0,255,1,0,0.4350420395985896,0,0,0,0,1
3297,0,2,39,0,0,2,0,0,2,0.0,2,-1,2,-1,2,1,0.0,18,0,2,0.4350420395985896,0,0,0,0,1
3298,0,0,29,0,0,1,0,0,1,1.0,1,-1,2,-1,1,0,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
3299,0,0,32,0,0,10,0,0,1,1.0,10,1,8,1,1,0,-1.0,115,0,0,0.4350420395985896,0,0,0,0,1
3300,0,0,48,1,0,6,0,0,12,333.0,6,0,3,-1,12,0,-24.0,-1,0,0,0.4350420395985896,0,0,0,0,1
3301,0,0,52,1,0,6,0,0,0,1.0,6,0,4,-1,0,0,-1.0,4,1,0,0.4350420395985896,0,0,0,0,1
3302,0,0,31,0,0,1,1,0,3,1.0,1,-1,2,-1,3,1,0.0,-1,1,0,0.4350420395985896,0,0,0,0,1
3303,1,0,22,-1,0,7,0,0,0,2.0,7,0,5,0,0,1,-2.0,0,0,1,0.4350420395985896,0,0,0,0,1
3304,0,0,26,0,0,1,0,0,1,0.0,1,-1,2,-1,1,0,0.0,14,0,0,0.4350420395985896,0,0,0,0,1
3305,0,0,27,0,0,10,0,0,5,28.0,10,1,5,0,5,1,-28.0,28,1,0,0.4350420395985896,0,0,0,0,1
3306,1,0,32,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0,1,1,0.4350420395985896,0,0,0,0,1
3307,0,0,25,0,0,9,0,1,5,1.0,9,1,9,1,5,1,-1.0,4,1,0,0.4350420395985896,0,0,0,0,1
3308,0,2,22,-1,0,5,0,1,2,1.0,5,0,6,0,2,0,-1.0,24,1,2,0.4350420395985896,0,0,0,0,1
3309,0,0,21,-1,0,10,0,0,2,0.0,10,1,10,1,2,1,0.0,0,1,0,0.4350420395985896,0,0,0,0,1
3310,0,0,28,0,0,9,1,0,11,1.0,9,1,8,1,11,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
3311,0,3,26,0,0,6,0,0,0,1.0,6,0,4,-1,0,1,-1.0,0,0,4,0.4350420395985896,0,0,0,0,1
3312,0,2,23,-1,0,4,1,0,4,1.0,4,-1,4,-1,4,0,-1.0,7,1,2,0.4350420395985896,0,0,0,0,1
3313,0,0,31,0,0,1,0,0,1,1.0,1,-1,2,-1,1,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
3314,0,2,34,0,0,5,0,0,1,1.0,5,0,5,0,1,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
3315,0,0,27,0,0,5,0,0,1,1.0,5,0,3,-1,1,0,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
3316,1,0,26,0,0,3,1,0,4,1.0,3,-1,3,-1,4,1,-1.0,2,0,1,0.4350420395985896,0,0,0,0,1
3317,0,0,27,0,1,5,0,0,4,1.0,5,0,3,-1,4,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
3318,0,2,29,0,0,3,0,0,0,0.0,3,-1,3,-1,0,1,0.0,0,1,2,0.4350420395985896,0,0,0,0,1
3319,0,0,27,0,2,10,0,0,14,0.0,10,1,10,1,14,1,0.0,1,1,0,0.4350420395985896,0,0,0,0,1
3320,0,3,46,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,4,0.4350420395985896,0,0,0,0,1
3321,0,2,43,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,1,2,0.4350420395985896,0,0,0,0,1
3322,0,2,24,-1,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,0,1,2,0.4350420395985896,0,0,0,0,1
3323,0,0,34,0,0,7,0,0,10,1.0,7,0,5,0,10,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
3324,0,2,26,0,0,2,0,0,2,1.0,2,-1,3,-1,2,1,-1.0,3,0,2,0.4350420395985896,0,0,0,0,1
3325,0,0,23,-1,0,3,0,3,1,24.0,3,-1,4,-1,1,1,-24.0,22,1,0,0.4350420395985896,0,0,0,0,1
3326,1,0,22,-1,0,6,0,0,0,1.0,6,0,5,0,0,0,-1.0,1,0,1,0.4350420395985896,0,0,0,0,1
3327,1,0,25,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
3328,0,0,54,1,0,5,0,0,12,0.0,5,0,2,-1,12,0,0.0,118,1,0,0.4350420395985896,0,0,0,0,1
3329,1,0,27,0,0,6,0,0,2,1.0,6,0,4,-1,2,1,-1.0,4,1,1,0.4350420395985896,0,0,0,0,1
3330,0,0,34,0,3,7,1,0,13,1.0,7,0,2,-1,13,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
3331,1,2,55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,3,0.4350420395985896,0,0,0,0,1
3332,0,0,24,-1,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
3333,0,0,37,0,0,5,0,0,5,1.0,5,0,3,-1,5,0,0.0,6,1,0,0.4350420395985896,0,0,0,0,1
3334,1,2,34,0,0,1,0,0,1,21.0,1,-1,2,-1,1,0,-21.0,1,0,3,0.4350420395985896,0,0,0,0,1
3335,1,0,41,0,0,6,0,0,2,27.0,6,0,5,0,2,1,-26.0,23,1,1,0.4350420395985896,0,0,0,0,1
3336,0,0,21,-1,0,6,0,0,1,1.0,6,0,6,0,1,1,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
3337,0,0,22,-1,0,3,0,0,3,1.0,3,-1,4,-1,3,1,-1.0,8,1,0,0.4350420395985896,0,0,0,0,1
3338,0,0,24,-1,0,8,0,0,0,0.0,8,1,6,0,0,1,0.0,1,0,0,0.4350420395985896,0,0,0,0,1
3339,1,0,23,-1,0,4,0,0,0,1.0,4,-1,5,0,0,0,-1.0,0,1,1,0.4350420395985896,0,0,0,0,1
3340,0,2,20,-1,0,4,0,0,0,1.0,4,-1,7,0,0,0,-1.0,3,0,2,0.4350420395985896,0,0,0,0,1
3341,1,2,44,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,1,3,0.4350420395985896,0,0,0,0,1
3342,0,0,20,-1,0,4,0,0,0,1.0,4,-1,7,0,0,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
3343,0,2,20,-1,0,10,0,0,0,1.0,10,1,9,1,0,0,-1.0,0,1,2,0.4350420395985896,0,0,0,0,1
3344,0,0,29,0,0,7,0,0,9,1.0,7,0,4,-1,9,1,0.0,4,1,0,0.4350420395985896,0,0,0,0,1
3345,0,0,21,-1,0,9,0,0,0,1.0,9,1,10,1,0,1,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
3346,1,0,24,-1,0,6,0,0,2,1.0,6,0,4,-1,2,1,-1.0,57,1,1,0.4350420395985896,0,0,0,0,1
3347,1,0,24,-1,0,5,0,0,0,1.0,5,0,4,-1,0,1,0.0,0,0,1,0.4350420395985896,0,0,0,0,1
3348,0,2,27,0,0,4,0,0,0,0.0,4,-1,3,-1,0,1,0.0,12,0,2,0.4350420395985896,0,0,0,0,1
3349,0,0,31,0,0,6,1,0,6,291.0,6,0,8,1,6,0,27.0,48,1,0,0.4350420395985896,0,0,0,0,1
3350,0,0,22,-1,0,4,0,0,0,6.0,4,-1,6,0,0,1,-5.0,5,1,0,0.4350420395985896,0,0,0,0,1
3351,0,2,54,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,0,0,2,0.4350420395985896,0,0,0,0,1
3352,1,0,35,0,0,6,0,0,7,1.0,6,0,2,-1,7,1,-1.0,1,1,1,0.4350420395985896,0,0,0,0,1
3353,1,0,53,1,0,5,0,0,0,1.0,5,0,1,-1,0,1,-1.0,1,0,1,0.4350420395985896,0,0,0,0,1
3354,1,2,49,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,-1,0,3,0.4350420395985896,0,0,0,0,1
3355,0,0,21,-1,0,6,0,0,0,1.0,6,0,9,1,0,0,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
3356,0,2,23,-1,0,6,0,0,0,3.0,6,0,5,0,0,1,-3.0,1,1,2,0.4350420395985896,0,0,0,0,1
3357,0,2,57,1,0,1,0,0,0,2.0,1,-1,1,-1,0,1,-2.0,-1,0,2,0.4350420395985896,0,0,0,0,1
3358,0,5,31,0,0,2,1,0,5,0.0,2,-1,2,-1,5,0,0.0,1,0,6,0.4350420395985896,0,0,0,0,1
3359,0,0,53,1,0,5,0,0,13,1.0,5,0,3,-1,13,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
3360,1,0,43,0,0,7,0,0,6,1.0,7,0,3,-1,6,1,0.0,0,0,1,0.4350420395985896,0,0,0,0,1
3361,0,0,34,0,0,1,0,0,0,3.0,1,-1,2,-1,0,1,-3.0,1,0,0,0.4350420395985896,0,0,0,0,1
3362,1,2,27,0,0,5,0,0,2,1.0,5,0,2,-1,2,1,0.0,0,1,3,0.4350420395985896,0,0,0,0,1
3363,0,2,22,-1,0,4,0,1,0,1.0,4,-1,5,0,0,1,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
3364,1,3,36,0,0,3,0,0,1,0.0,3,-1,1,-1,1,0,0.0,1,0,5,0.4350420395985896,0,0,0,0,1
3365,0,2,33,0,0,1,0,0,0,2.0,1,-1,1,-1,0,0,-2.0,0,0,2,0.4350420395985896,0,0,0,0,1
3366,0,2,46,1,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,0,1,2,0.4350420395985896,0,0,0,0,1
3367,1,0,28,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
3368,0,0,28,0,1,5,0,0,5,1.0,5,0,5,0,5,1,-1.0,170,1,0,0.4350420395985896,0,0,0,0,1
3369,1,5,24,-1,0,4,0,0,0,1.0,4,-1,4,-1,0,1,-1.0,1,0,7,0.4350420395985896,0,0,0,0,1
3370,0,0,25,0,0,3,0,0,3,1.0,3,-1,4,-1,3,1,-1.0,5,1,0,0.4350420395985896,0,0,0,0,1
3371,1,0,39,0,0,5,0,0,1,121.0,5,0,5,0,1,1,7.0,62,0,1,0.4350420395985896,0,0,0,0,1
3372,0,3,55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,4,0.4350420395985896,0,0,0,0,1
3373,0,0,22,-1,0,9,0,0,2,1.0,9,1,10,1,2,1,0.0,6,1,0,0.4350420395985896,0,0,0,0,1
3374,1,5,29,0,0,2,0,0,2,1.0,2,-1,2,-1,2,0,0.0,-1,1,7,0.4350420395985896,0,0,0,0,1
3375,0,0,25,0,0,9,0,0,7,1.0,9,1,9,1,7,1,0.0,0,1,0,0.4350420395985896,0,0,0,0,1
3376,1,2,20,-1,0,6,0,0,0,1.0,6,0,6,0,0,0,-1.0,0,1,3,0.4350420395985896,0,0,0,0,1
3377,0,2,56,1,0,7,0,0,5,1.0,7,0,3,-1,5,0,-1.0,0,0,2,0.4350420395985896,0,0,0,0,1
3378,0,0,21,-1,0,9,0,0,1,1.0,9,1,10,1,1,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
3379,0,2,31,0,0,1,0,0,2,1.0,1,-1,2,-1,2,0,0.0,33,1,2,0.4350420395985896,0,0,0,0,1
3380,0,3,25,0,0,7,0,0,6,1.0,7,0,8,1,6,0,-1.0,39,1,4,0.4350420395985896,0,0,0,0,1
3381,0,0,34,0,0,3,0,0,2,1.0,3,-1,2,-1,2,1,-1.0,0,1,0,0.4350420395985896,0,0,0,0,1
3382,0,0,32,0,0,7,0,0,0,1.0,7,0,4,-1,0,1,-1.0,24,0,0,0.4350420395985896,0,0,0,0,1
3383,1,0,31,0,0,3,0,0,1,1.0,3,-1,1,-1,1,1,0.0,33,1,1,0.4350420395985896,0,0,0,0,1
3384,1,3,44,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,0,5,0.4350420395985896,0,0,0,0,1
3385,0,0,31,0,0,7,0,0,11,1.0,7,0,7,0,11,0,0.0,1,1,0,0.4350420395985896,0,0,0,0,1
3386,1,0,27,0,0,9,1,0,10,1.0,9,1,8,1,10,1,-1.0,14,1,1,0.4350420395985896,0,0,0,0,1
3387,0,0,28,0,0,2,0,0,5,0.0,2,-1,2,-1,5,1,-1.0,3,1,0,0.4350420395985896,0,0,0,0,1
3388,0,2,49,1,0,1,0,0,1,26.0,1,-1,1,-1,1,0,-26.0,0,0,2,0.4350420395985896,0,0,0,0,1
3389,0,2,44,0,0,7,0,0,0,1.0,7,0,2,-1,0,1,-1.0,21,1,2,0.4350420395985896,0,0,0,0,1
3390,0,0,57,1,0,1,0,0,2,4620.0,1,-1,1,-1,2,0,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
3391,0,0,36,0,0,9,0,0,1,1.0,9,1,3,-1,1,0,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
3392,0,0,30,0,0,8,0,0,1,1.0,8,1,6,0,1,0,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
3393,0,2,31,0,0,4,0,0,3,1.0,4,-1,3,-1,3,0,-1.0,0,1,2,0.4350420395985896,0,0,0,0,1
3394,0,0,21,-1,0,5,0,0,1,1.0,5,0,6,0,1,0,-1.0,15,0,0,0.4350420395985896,0,0,0,0,1
3395,0,0,23,-1,1,8,0,0,5,1.0,8,1,6,0,5,1,24.0,1,1,0,0.4350420395985896,0,0,0,0,1
3396,0,5,27,0,0,1,0,0,0,1.0,1,-1,2,-1,0,0,-1.0,0,0,6,0.4350420395985896,0,0,0,0,1
3397,1,0,49,1,0,10,0,0,25,1.0,10,1,5,0,25,1,-1.0,9,1,1,0.4350420395985896,0,0,0,0,1
3398,0,5,35,0,0,5,0,0,2,1.0,5,0,3,-1,2,1,-1.0,0,0,6,0.4350420395985896,0,0,0,0,1
3399,1,0,25,0,0,8,0,0,1,1.0,8,1,3,-1,1,0,-1.0,1,1,1,0.4350420395985896,0,0,0,0,1
3400,0,3,32,0,1,7,0,0,2,353.0,7,0,6,0,2,0,15.0,0,1,4,0.4350420395985896,0,0,0,0,1
3401,0,0,35,0,0,6,0,0,9,1.0,6,0,5,0,9,1,-1.0,1,0,0,0.4350420395985896,0,0,0,0,1
3402,1,0,23,-1,0,4,0,0,0,1.0,4,-1,5,0,0,0,-1.0,0,0,1,0.4350420395985896,0,0,0,0,1
3403,0,0,23,-1,1,10,1,2,4,1.0,10,1,10,1,4,1,-1.0,31,0,0,0.4350420395985896,0,0,0,0,1
3404,0,0,22,-1,0,4,0,0,0,1.0,4,-1,7,0,0,0,-1.0,1,1,0,0.4350420395985896,0,0,0,0,1
3405,0,5,34,0,0,2,0,0,0,2.0,2,-1,1,-1,0,1,-2.0,2,0,6,0.4350420395985896,0,0,0,0,1
3406,0,0,31,0,0,2,0,0,2,1.0,2,-1,2,-1,2,1,-1.0,0,0,0,0.4350420395985896,0,0,0,0,1
