sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,c_charge_desc_id,two_year_recid
1,0,37,0,0,1,0,0,1,11.0,1,-1,1,-1,1,1,-11.0,8,1,0
0,2,34,0,0,2,0,0,5,43.0,2,-1,4,-1,5,0,-1.0,6,4,1
0,2,20,-1,0,5,0,0,1,1.0,5,0,7,0,1,0,-1.0,1,1,1
0,2,24,-1,0,9,0,2,8,1.0,9,1,10,1,8,1,-1.0,35,4,1
0,0,29,0,0,9,1,0,8,1.0,9,1,5,0,8,0,-1.0,0,1,1
1,0,45,1,0,1,0,0,1,4.0,1,-1,1,-1,1,1,-4.0,2,4,0
0,2,34,0,0,7,0,0,2,1.0,7,0,6,0,2,1,-1.0,0,4,1
0,0,70,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,3,0
0,0,23,-1,1,9,0,0,4,1.0,9,1,9,1,4,1,-1.0,3,4,0
0,2,27,0,0,4,0,0,5,12.0,4,-1,3,-1,5,0,-12.0,2,4,0
0,2,44,0,0,6,0,0,6,1.0,6,0,2,-1,6,1,-1.0,118,4,1
0,0,26,0,0,5,0,0,0,1.0,5,0,3,-1,0,0,-1.0,0,1,0
1,2,23,-1,0,6,0,0,2,1.0,6,0,4,-1,2,0,-1.0,0,1,0
0,0,27,0,0,9,0,0,3,0.0,9,1,7,0,3,1,-1.0,7,4,1
1,2,46,1,0,2,0,0,1,2.0,2,-1,1,-1,1,1,-1.0,25,1,0
1,0,27,0,1,5,0,0,1,0.0,5,0,4,-1,1,1,0.0,26,4,0
0,2,45,1,0,2,0,0,7,1.0,2,-1,2,-1,7,1,-1.0,1,1,0
0,0,42,0,0,5,0,0,1,12.0,5,0,2,-1,1,0,-12.0,7,4,0
1,2,24,-1,0,5,1,0,3,1.0,5,0,5,0,3,0,-1.0,0,1,1
0,0,20,-1,1,8,1,1,2,1.0,8,1,7,0,2,1,-1.0,2,4,1
0,2,49,1,0,4,0,0,3,0.0,4,-1,2,-1,3,1,0.0,0,3,0
0,3,29,0,0,2,0,0,0,0.0,2,-1,2,-1,0,1,0.0,-1,1,0
1,2,52,1,0,1,0,0,1,8.0,1,-1,1,-1,1,1,-8.0,3,1,0
0,3,37,0,0,1,0,0,4,0.0,1,-1,1,-1,4,0,0.0,1,1,1
0,0,26,0,0,3,0,0,1,1.0,3,-1,4,-1,1,0,-1.0,7,1,0
0,0,53,1,0,1,0,0,15,1.0,1,-1,2,-1,15,1,-1.0,80,4,1
0,3,47,1,0,1,0,0,1,27.0,1,-1,1,-1,1,1,-27.0,17,4,0
0,0,38,0,0,8,0,0,0,1.0,8,1,8,1,0,0,-1.0,749,4,1
0,0,25,0,0,6,0,0,1,1.0,6,0,6,0,1,1,0.0,-1,3,0
0,0,21,-1,1,10,0,0,1,1.0,10,1,9,1,1,1,-1.0,5,4,1
0,0,48,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,1,1,0
1,5,24,-1,0,3,0,0,0,1.0,3,-1,3,-1,0,1,-1.0,1,4,0
0,0,22,-1,0,4,0,0,0,1.0,4,-1,5,0,0,1,-1.0,0,4,1
0,2,38,0,0,2,0,0,2,1.0,2,-1,1,-1,2,0,0.0,28,1,0
0,5,23,-1,0,3,0,0,0,0.0,3,-1,4,-1,0,1,0.0,3,1,1
0,5,54,1,0,1,0,0,2,1.0,1,-1,1,-1,2,0,-1.0,0,1,0
0,3,24,-1,0,4,0,0,1,0.0,4,-1,4,-1,1,1,0.0,10,4,0
1,2,44,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,4,1
0,2,64,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,0
0,2,38,0,0,5,0,0,5,18.0,5,0,2,-1,5,0,-18.0,0,4,1
1,5,45,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,0
0,0,49,1,0,5,0,0,1,1.0,5,0,6,0,1,1,-1.0,5,4,0
0,1,33,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,0
0,3,44,0,0,2,0,0,2,1.0,2,-1,1,-1,2,1,-1.0,1,4,0
0,0,51,1,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,3,4,0
0,0,50,1,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,0,3,0
0,2,33,0,0,2,2,0,2,22.0,2,-1,2,-1,2,0,-22.0,21,2,0
1,2,54,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,29,1,0
0,3,28,0,0,5,0,0,3,1.0,5,0,3,-1,3,1,-1.0,0,3,1
0,0,42,0,0,7,0,0,17,0.0,7,0,4,-1,17,0,-1.0,51,4,1
0,2,34,0,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,1,4,0
0,2,38,0,0,3,0,0,2,1.0,3,-1,3,-1,2,1,-1.0,9,2,1
0,0,21,-1,0,9,0,0,1,1.0,9,1,8,1,1,1,-1.0,1,2,1
0,0,33,0,0,4,0,0,5,1.0,4,-1,2,-1,5,1,0.0,-1,4,0
0,0,32,0,0,7,0,1,9,1.0,7,0,4,-1,9,0,-1.0,23,4,1
0,2,45,1,0,1,0,0,1,0.0,1,-1,1,-1,1,0,0.0,1,1,0
0,2,30,0,0,8,0,0,1,1.0,8,1,6,0,1,1,-1.0,33,3,1
1,0,29,0,0,10,0,0,0,1.0,10,1,7,0,0,1,-1.0,1,2,0
1,2,51,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,7,1,1
1,0,28,0,0,3,0,0,0,1.0,3,-1,3,-1,0,1,-1.0,0,1,0
0,2,27,0,0,3,0,0,1,1.0,3,-1,2,-1,1,1,-1.0,0,3,0
0,3,28,0,0,10,0,0,16,1.0,10,1,8,1,16,1,-1.0,29,3,1
1,0,30,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,0.0,-1,4,0
0,0,32,0,0,7,0,0,0,1.0,7,0,2,-1,0,0,-1.0,1,1,0
0,2,27,0,0,4,0,0,5,1.0,4,-1,3,-1,5,1,-1.0,0,4,0
0,3,21,-1,0,5,0,0,1,1.0,5,0,7,0,1,1,-1.0,2,1,1
0,0,21,-1,0,5,0,0,0,1.0,5,0,7,0,0,1,-1.0,1,4,0
1,2,34,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,62,4,1
0,0,24,-1,0,9,0,0,7,1.0,9,1,6,0,7,1,-1.0,199,0,1
0,2,32,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,19,4,0
1,2,38,0,0,6,0,0,5,1.0,6,0,4,-1,5,1,-1.0,41,4,1
0,0,56,1,0,1,0,0,3,28.0,1,-1,1,-1,3,0,-28.0,14,4,0
1,0,44,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,0
0,0,31,0,0,5,0,0,1,1.0,5,0,2,-1,1,0,-1.0,0,0,1
1,2,25,0,0,7,0,0,6,0.0,7,0,4,-1,6,1,-1.0,24,4,0
1,0,20,-1,0,5,0,0,0,1.0,5,0,7,0,0,0,-1.0,0,1,0
0,0,35,0,0,5,0,0,1,4272.0,5,0,5,0,1,0,-1.0,1,1,0
0,0,33,0,0,4,0,0,1,1.0,4,-1,3,-1,1,1,-1.0,0,2,1
0,0,24,-1,0,3,0,0,0,1.0,3,-1,4,-1,0,0,-1.0,1,1,0
1,3,40,0,0,2,0,0,2,7.0,2,-1,1,-1,2,0,-7.0,3,4,0
0,0,27,0,0,9,0,0,9,0.0,9,1,8,1,9,1,0.0,0,0,1
0,0,38,0,0,5,0,0,9,1.0,5,0,4,-1,9,1,-1.0,1,4,1
0,2,20,-1,0,6,0,1,0,1.0,6,0,9,1,0,1,-1.0,1,4,1
0,0,30,0,0,3,0,0,9,1.0,3,-1,2,-1,9,1,-1.0,1,4,1
0,2,36,0,0,6,0,0,9,0.0,6,0,4,-1,9,1,0.0,19,4,1
0,0,23,-1,0,9,0,0,2,1.0,9,1,9,1,2,0,-1.0,7,2,1
0,0,39,0,0,10,0,0,21,1.0,10,1,8,1,21,1,-1.0,0,4,1
0,2,29,0,0,6,0,0,3,1.0,6,0,3,-1,3,1,-1.0,0,3,1
0,2,58,1,0,1,0,0,2,1.0,1,-1,1,-1,2,0,-1.0,0,2,1
0,3,23,-1,0,7,0,1,2,1.0,7,0,5,0,2,1,-1.0,35,4,0
0,2,23,-1,0,8,0,0,3,1.0,8,1,6,0,3,0,-1.0,26,4,1
1,0,68,1,0,2,0,0,5,4.0,2,-1,1,-1,5,1,-4.0,0,3,0
1,2,26,0,0,5,0,0,2,0.0,5,0,4,-1,2,0,0.0,0,1,0
0,0,51,1,0,4,0,0,0,1.0,4,-1,1,-1,0,1,-1.0,1,3,1
0,0,25,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,0,1,0
0,0,40,0,0,9,0,0,5,1.0,9,1,10,1,5,1,0.0,55,4,1
0,0,51,1,0,5,0,0,14,11.0,5,0,2,-1,14,1,-11.0,7,4,0
0,0,27,0,0,5,0,0,2,1.0,5,0,3,-1,2,0,-1.0,15,4,1
0,0,49,1,0,5,0,0,11,1.0,5,0,4,-1,11,0,-1.0,32,0,1
0,5,36,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,2,1,0
0,0,20,-1,0,3,0,0,0,5.0,3,-1,6,0,0,1,-4.0,3,1,0
0,0,21,-1,0,10,0,0,2,0.0,10,1,6,0,2,1,0.0,86,3,1
1,0,31,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,0.0,1,2,0
0,0,57,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,1,0
1,2,61,1,0,3,0,0,8,1.0,3,-1,1,-1,8,1,0.0,30,1,1
0,3,35,0,0,1,0,0,3,23.0,1,-1,2,-1,3,1,-23.0,9,4,1
0,0,54,1,0,6,0,0,3,1.0,6,0,3,-1,3,1,-1.0,2,4,1
0,2,39,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,1,3,0
0,0,24,-1,0,7,1,0,1,1.0,7,0,7,0,1,1,-1.0,33,3,0
1,3,29,0,0,4,0,0,0,1.0,4,-1,2,-1,0,1,-1.0,1,1,1
0,0,48,1,0,9,0,1,8,1.0,9,1,4,-1,8,1,-1.0,11,3,1
0,0,30,0,0,7,0,1,6,0.0,7,0,3,-1,6,0,0.0,0,2,1
0,0,26,0,0,10,1,0,10,1.0,10,1,10,1,10,1,-1.0,1,3,1
0,0,37,0,0,9,0,0,12,1.0,9,1,8,1,12,1,0.0,0,3,1
0,0,26,0,0,6,0,0,4,1.0,6,0,3,-1,4,1,0.0,45,4,1
0,0,29,0,0,10,0,0,7,0.0,10,1,9,1,7,0,0.0,8,4,1
0,0,26,0,0,6,0,0,1,1.0,6,0,5,0,1,0,-1.0,29,0,1
0,0,60,1,0,1,0,0,2,1.0,1,-1,1,-1,2,1,0.0,0,3,0
0,2,27,0,0,7,0,0,2,1.0,7,0,6,0,2,1,-1.0,0,0,1
0,2,22,-1,0,6,0,1,1,1.0,6,0,7,0,1,1,-1.0,0,0,0
0,0,28,0,0,7,0,0,3,0.0,7,0,8,1,3,1,0.0,0,4,0
0,0,33,0,0,6,0,0,13,1.0,6,0,4,-1,13,1,0.0,0,1,1
0,0,28,0,0,2,0,0,2,1.0,2,-1,3,-1,2,1,-1.0,125,4,0
0,2,55,1,0,1,0,0,0,2.0,1,-1,1,-1,0,0,-1.0,-1,1,1
0,0,21,-1,0,8,1,0,6,1.0,8,1,7,0,6,1,-19.0,0,4,1
0,3,28,0,0,3,0,0,2,1.0,3,-1,2,-1,2,1,-1.0,1,2,1
1,3,22,-1,0,2,0,0,0,1.0,2,-1,4,-1,0,0,-1.0,0,1,0
1,2,29,0,0,7,0,0,6,2.0,7,0,2,-1,6,1,-2.0,67,3,1
0,0,24,-1,0,8,0,0,2,1.0,8,1,6,0,2,0,0.0,49,0,1
0,0,50,1,0,1,0,0,12,22.0,1,-1,1,-1,12,1,-22.0,1,3,1
0,0,24,-1,0,6,0,0,1,1.0,6,0,6,0,1,0,-1.0,1,1,1
0,0,47,1,0,2,0,0,1,1.0,2,-1,3,-1,1,1,-1.0,49,4,0
0,2,54,1,0,1,0,0,6,0.0,1,-1,1,-1,6,1,0.0,0,1,0
1,2,42,0,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,1,1,0
0,2,35,0,0,3,0,0,5,20.0,3,-1,2,-1,5,1,-20.0,0,2,0
0,0,30,0,0,4,0,0,0,1.0,4,-1,2,-1,0,1,-1.0,1,4,1
0,2,53,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,4,0
1,0,31,0,0,3,0,0,2,1.0,3,-1,2,-1,2,0,-1.0,2,4,0
0,0,31,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,1,3,1
0,5,23,-1,0,10,0,0,4,1.0,10,1,10,1,4,1,-1.0,2,4,0
0,0,47,1,0,4,0,0,9,1.0,4,-1,2,-1,9,1,-1.0,64,1,0
0,0,24,-1,0,9,1,0,9,1.0,9,1,5,0,9,0,-1.0,3,0,1
1,0,22,-1,0,9,1,0,2,1.0,9,1,8,1,2,1,-1.0,2,1,0
0,3,45,1,0,1,0,0,1,22.0,1,-1,1,-1,1,0,-22.0,0,3,0
1,0,30,0,0,2,0,0,2,1.0,2,-1,2,-1,2,1,-1.0,0,4,0
0,5,30,0,0,8,0,0,5,30.0,8,1,3,-1,5,0,-1.0,5,4,1
1,2,43,0,0,10,0,0,22,1.0,10,1,4,-1,22,0,-1.0,26,4,1
0,0,50,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,0,1,0
1,5,24,-1,0,4,0,0,2,1.0,4,-1,3,-1,2,1,-1.0,1,3,1
1,2,42,0,0,5,0,0,3,3.0,5,0,1,-1,3,1,-3.0,0,4,0
1,2,29,0,0,7,0,0,1,1.0,7,0,5,0,1,1,-1.0,13,4,1
0,3,31,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,1,1,0
0,0,25,0,0,9,0,0,5,1.0,9,1,6,0,5,1,-1.0,54,4,1
0,0,36,0,0,5,0,0,4,1.0,5,0,3,-1,4,1,0.0,1,1,0
0,0,24,-1,0,5,0,0,1,1.0,5,0,7,0,1,0,-1.0,2,0,1
0,2,28,0,0,5,0,0,5,0.0,5,0,4,-1,5,1,0.0,0,4,0
0,2,31,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,1,1
0,0,23,-1,0,4,0,0,0,1.0,4,-1,6,0,0,1,-1.0,3,1,0
0,2,29,0,0,6,0,0,4,1.0,6,0,3,-1,4,0,-1.0,7,2,1
0,0,51,1,0,5,0,0,11,1.0,5,0,7,0,11,0,-1.0,79,4,1
0,0,34,0,0,5,0,0,1,1.0,5,0,3,-1,1,1,-1.0,1,3,0
0,0,29,0,0,2,0,0,12,0.0,2,-1,4,-1,12,1,0.0,0,4,1
0,0,39,0,0,10,1,0,13,1.0,10,1,6,0,13,1,-1.0,1,3,1
1,3,36,0,0,2,0,0,0,1.0,2,-1,1,-1,0,0,0.0,0,4,0
0,0,59,1,0,6,0,0,15,1.0,6,0,2,-1,15,0,-1.0,14,4,1
0,0,23,-1,0,8,0,2,3,1.0,8,1,8,1,3,1,-1.0,0,4,1
0,0,31,0,0,8,0,0,15,1.0,8,1,3,-1,15,1,0.0,-1,4,0
0,2,53,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,-1,2,0
0,0,34,0,0,7,0,0,12,1.0,7,0,5,0,12,1,0.0,34,0,0
1,0,63,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,0.0,0,3,0
0,5,21,-1,0,4,0,0,0,1.0,4,-1,6,0,0,1,-1.0,0,4,1
1,0,21,-1,0,7,0,0,0,0.0,7,0,6,0,0,1,0.0,0,3,1
0,2,47,1,0,9,0,0,28,1.0,9,1,3,-1,28,1,-1.0,33,2,1
0,0,34,0,0,5,0,0,7,1.0,5,0,2,-1,7,1,0.0,-1,3,1
0,2,58,1,0,5,0,0,4,0.0,5,0,3,-1,4,1,0.0,0,4,1
1,3,40,0,0,3,0,0,4,0.0,3,-1,1,-1,4,1,0.0,5,4,1
0,0,36,0,3,8,0,0,16,8.0,8,1,7,0,16,1,-8.0,8,4,1
1,0,23,-1,0,4,0,0,0,1.0,4,-1,4,-1,0,0,-1.0,1,1,0
0,0,34,0,0,2,0,0,5,1.0,2,-1,1,-1,5,1,-1.0,0,4,1
0,2,56,1,0,2,0,0,13,13.0,2,-1,1,-1,13,1,-13.0,6,4,0
1,2,52,1,0,1,0,0,0,6.0,1,-1,1,-1,0,1,-6.0,0,1,0
0,0,56,1,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,6,4,0
1,0,37,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,4,0
1,2,50,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,1,1,0
0,0,25,0,0,2,0,0,1,1.0,2,-1,3,-1,1,1,-1.0,0,4,1
0,0,22,-1,0,5,0,0,0,1.0,5,0,5,0,0,1,-1.0,0,3,1
1,2,43,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,1,1
0,2,30,0,0,2,0,0,1,1.0,2,-1,2,-1,1,0,-1.0,35,1,0
0,1,29,0,0,1,0,0,0,1.0,1,-1,2,-1,0,1,-1.0,0,1,0
0,2,24,-1,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,0,3,0
0,0,29,0,0,8,0,0,7,1.0,8,1,3,-1,7,0,-1.0,0,1,1
1,2,24,-1,0,4,0,0,0,2.0,4,-1,5,0,0,1,-2.0,0,3,0
1,0,74,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,4,0
0,0,27,0,0,7,0,1,8,1.0,7,0,5,0,8,0,0.0,0,4,1
0,3,37,0,0,2,0,0,1,1.0,2,-1,1,-1,1,1,-1.0,0,3,1
0,2,29,0,0,2,0,0,5,0.0,2,-1,3,-1,5,1,0.0,0,4,0
1,0,35,0,0,3,0,0,5,1.0,3,-1,3,-1,5,1,-1.0,0,2,0
0,0,29,0,0,6,0,0,1,1.0,6,0,5,0,1,0,-1.0,99,1,1
0,2,36,0,0,2,0,0,1,0.0,2,-1,1,-1,1,1,-1.0,1,4,0
0,2,26,0,0,4,0,0,2,1.0,4,-1,7,0,2,1,0.0,1,1,0
1,0,26,0,0,5,0,0,1,1.0,5,0,4,-1,1,1,-1.0,1,4,0
1,2,39,0,0,6,1,0,11,1.0,6,0,3,-1,11,1,-1.0,1,4,1
0,0,22,-1,0,4,1,0,3,1.0,4,-1,6,0,3,1,-1.0,1,4,1
0,2,28,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,1,4,0
0,2,51,1,0,1,0,0,1,2.0,1,-1,1,-1,1,1,-2.0,0,3,1
1,3,35,0,0,2,0,0,0,1.0,2,-1,1,-1,0,0,-1.0,1,1,0
1,0,23,-1,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,1,1,0
0,0,29,0,1,6,2,0,6,0.0,6,0,8,1,6,1,0.0,0,3,1
0,5,20,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1,4,1
0,0,24,-1,0,9,0,2,1,1.0,9,1,9,1,1,0,-1.0,6,4,1
1,3,23,-1,0,4,1,0,2,1.0,4,-1,6,0,2,0,-1.0,1,1,0
1,0,33,0,0,7,0,0,5,1.0,7,0,5,0,5,1,-1.0,186,1,0
0,2,21,-1,1,3,0,0,1,1.0,3,-1,6,0,1,1,-1.0,0,4,1
0,2,59,1,0,1,0,0,3,4.0,1,-1,1,-1,3,0,-3.0,2,1,0
0,2,26,0,0,4,0,0,4,0.0,4,-1,3,-1,4,1,0.0,2,4,1
0,5,38,0,0,1,0,0,2,1.0,1,-1,1,-1,2,1,-1.0,0,4,0
0,3,28,0,0,8,0,0,2,1.0,8,1,6,0,2,1,-1.0,3,4,0
0,3,23,-1,0,5,0,0,2,1.0,5,0,4,-1,2,1,-1.0,58,4,1
0,0,21,-1,0,5,0,2,1,1.0,5,0,5,0,1,1,-1.0,1,1,1
0,0,52,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,1,1
0,0,56,1,0,5,0,0,12,1.0,5,0,4,-1,12,1,-1.0,1,3,1
0,2,40,0,0,4,0,0,1,1.0,4,-1,3,-1,1,0,-1.0,1,4,0
1,2,48,1,0,4,0,0,8,26.0,4,-1,2,-1,8,0,-26.0,23,1,1
1,0,26,0,0,4,0,0,0,1.0,4,-1,4,-1,0,1,-1.0,0,4,0
0,2,66,1,0,1,0,0,1,14.0,1,-1,1,-1,1,1,-14.0,4,4,1
1,0,54,1,0,4,0,0,6,1.0,4,-1,1,-1,6,1,-1.0,1,4,0
0,2,31,0,0,7,0,0,4,1.0,7,0,7,0,4,0,-1.0,26,1,1
0,2,34,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,-1.0,0,4,0
0,0,25,0,0,9,0,0,9,1.0,9,1,8,1,9,1,-1.0,84,4,1
0,2,47,1,0,4,0,0,2,7.0,4,-1,1,-1,2,1,-7.0,6,3,0
0,0,51,1,0,8,0,1,12,1.0,8,1,3,-1,12,1,-1.0,0,4,1
0,2,25,0,0,3,0,0,1,24.0,3,-1,3,-1,1,1,-23.0,-1,4,0
0,5,25,0,0,2,0,0,0,1.0,2,-1,4,-1,0,1,-1.0,20,1,1
1,0,31,0,0,2,0,0,2,1.0,2,-1,2,-1,2,1,-1.0,0,1,1
0,2,36,0,0,2,0,0,1,1.0,2,-1,3,-1,1,1,-1.0,0,4,0
0,2,49,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,0.0,-1,3,0
0,0,31,0,0,7,0,0,0,1.0,7,0,4,-1,0,1,-1.0,0,4,0
0,2,30,0,0,3,0,1,1,1.0,3,-1,3,-1,1,1,-1.0,0,4,0
0,0,29,0,1,9,0,0,3,1.0,9,1,6,0,3,1,-1.0,0,0,1
1,2,53,1,0,5,0,0,6,1.0,5,0,1,-1,6,1,-1.0,10,3,1
0,0,21,-1,0,9,1,0,1,1.0,9,1,8,1,1,1,-1.0,456,0,1
0,0,21,-1,0,4,0,0,0,1.0,4,-1,6,0,0,1,-1.0,0,1,0
1,0,27,0,0,5,0,0,1,1.0,5,0,4,-1,1,1,0.0,0,4,1
1,0,65,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,4,0
1,2,59,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,3,0
0,0,59,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,1,4,0
0,0,24,-1,0,7,0,0,0,1.0,7,0,7,0,0,0,-1.0,3,1,0
0,0,40,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,0.0,1,1,0
0,0,51,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,2,4,1
0,0,34,0,1,9,0,0,10,1.0,9,1,4,-1,10,1,-1.0,0,3,1
0,3,30,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,0.0,-1,0,1
0,0,52,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,4,0
0,0,38,0,0,3,0,0,2,1.0,3,-1,1,-1,2,1,-1.0,2,1,1
1,0,22,-1,0,8,0,0,0,6.0,8,1,8,1,0,1,-6.0,0,0,0
0,0,43,0,0,5,0,0,0,1.0,5,0,3,-1,0,1,-1.0,3,3,0
0,2,32,0,0,9,0,0,5,0.0,9,1,3,-1,5,1,0.0,55,3,1
0,0,55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,4,0
0,0,26,0,0,2,0,0,2,1.0,2,-1,3,-1,2,1,-1.0,8,4,0
0,2,23,-1,0,2,0,1,1,1.0,2,-1,3,-1,1,0,-1.0,0,4,0
1,5,47,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,3,1,0
0,2,28,0,0,2,0,0,1,1.0,2,-1,2,-1,1,0,-1.0,0,4,1
0,3,27,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,0.0,0,4,1
0,3,61,1,0,4,0,0,2,1.0,4,-1,1,-1,2,1,-1.0,3,4,1
0,0,26,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,2,1,0
1,2,28,0,0,5,0,0,1,0.0,5,0,2,-1,1,0,0.0,0,1,1
0,0,43,0,0,5,0,0,0,1.0,5,0,4,-1,0,1,-1.0,1,4,1
0,0,33,0,0,7,0,0,21,6.0,7,0,6,0,21,0,-6.0,6,0,1
0,2,21,-1,0,3,0,1,0,1.0,3,-1,5,0,0,0,-1.0,0,4,0
1,2,32,0,0,1,0,1,0,2.0,1,-1,1,-1,0,0,-1.0,1,1,0
0,0,22,-1,0,4,0,0,1,0.0,4,-1,5,0,1,1,0.0,0,4,1
0,0,51,1,0,1,0,0,3,0.0,1,-1,1,-1,3,1,0.0,0,3,0
0,0,20,-1,0,10,0,1,2,1.0,10,1,8,1,2,1,-1.0,129,1,1
0,2,35,0,0,3,0,0,2,1.0,3,-1,2,-1,2,1,-1.0,1,3,0
1,0,37,0,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,29,4,0
0,0,28,0,0,7,0,0,0,3.0,7,0,7,0,0,0,-2.0,0,4,1
0,2,41,0,0,5,0,0,3,1.0,5,0,2,-1,3,0,-1.0,1,1,1
0,0,24,-1,0,8,0,0,0,1.0,8,1,8,1,0,0,-1.0,1,1,1
1,0,33,0,0,4,0,0,3,1.0,4,-1,3,-1,3,0,-1.0,2,1,0
1,2,30,0,0,6,0,0,4,1.0,6,0,5,0,4,1,-1.0,29,4,0
0,0,20,-1,0,7,0,0,1,0.0,7,0,6,0,1,1,0.0,6,4,1
1,0,42,0,0,1,0,0,1,10.0,1,-1,1,-1,1,1,-10.0,-1,4,0
1,0,40,0,0,7,0,0,15,0.0,7,0,6,0,15,1,-1.0,65,4,1
0,0,39,0,0,4,0,0,0,1.0,4,-1,1,-1,0,1,-1.0,0,0,1
0,0,21,-1,0,7,0,0,0,0.0,7,0,8,1,0,1,0.0,3,4,0
0,2,39,0,0,2,0,0,2,2.0,2,-1,2,-1,2,1,-2.0,1,0,1
0,2,24,-1,0,2,0,0,0,0.0,2,-1,3,-1,0,1,0.0,0,3,0
0,0,41,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,4,0
0,0,39,0,0,4,0,0,1,1.0,4,-1,2,-1,1,1,-1.0,1,3,0
1,0,24,-1,0,8,0,0,3,2.0,8,1,10,1,3,1,-1.0,0,4,0
1,0,24,-1,0,4,0,0,1,23.0,4,-1,4,-1,1,1,-23.0,0,4,0
0,0,29,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,1,4,1
0,2,25,0,0,5,0,0,2,13.0,5,0,7,0,2,0,-12.0,11,4,1
1,2,23,-1,0,6,0,0,0,1.0,6,0,4,-1,0,1,-1.0,1,4,1
0,0,22,-1,0,10,0,1,1,0.0,10,1,10,1,1,1,0.0,0,0,1
1,5,26,0,0,7,0,0,4,1.0,7,0,4,-1,4,0,-1.0,1,1,1
0,0,26,0,0,9,3,0,3,2022.0,9,1,9,1,3,0,-1.0,205,0,1
1,0,24,-1,0,6,0,0,3,1.0,6,0,5,0,3,0,-1.0,2,0,1
0,0,44,0,0,5,0,0,0,1.0,5,0,4,-1,0,0,-1.0,34,2,0
0,2,36,0,0,2,0,0,1,19.0,2,-1,2,-1,1,1,-19.0,18,4,1
